RLN,CCC,Mtons,Stons,Sqft,NumPieces,Length,Width,Height,Description,LongDescription,CargoId
1:0YCCC,R2D,13.7,3.4,83,2,136,88,79,T95924TLR CGO,,1:0YCCC.R2D0009
1:0YCCC,R2D,8.8,1.9,81,12,136,86,52,T95992TRL CGO,,1:0YCCC.R2D0010
1:0YCCC,R2D,23,6.1,140,8,210,96,79,T96564TRLR CGO,,1:0YCCC.R2D0011
1:0YCCC,R2D,19.4,5.7,111,4,163,98,84,W98825TRLR TK,,1:0YCCC.R2D0012
1:0ZABC,J7C,2.4,1,19.6,48,54,52,48,J7C Defaulted,,1:0ZABC.J7C0001
1:0ZABC,J7C,4.7999954,0.099998474,21.199951,1,59,52,48,J7C Leftover,,1:0ZABC.J7C0002
1:0ZABC,B2D,103.6,3.4,483,2,756,92,78,B2D Defaulted,,1:0ZABC.B2D0001
1:0ZABC,B2D,103.8,3.3999996,483,1,756,92,78,B2D Leftover,,1:0ZABC.B2D0002
1:0ZABC,R2B,21.9,4.9,199.2,24,312,92,78,R2B Defaulted,,1:0ZABC.R2B0001
1:0ZABC,R2B,23.400024,4.599991,201.2002,1,315,92,78,R2B Leftover,,1:0ZABC.R2B0002
1:0ZABC,R2D,25.8,4.9,158,33,247,92,78,R2D Defaulted,,1:0ZABC.R2D0001
1:0ZABC,R2D,27.600037,3.600006,158,1,247,92,78,R2D Leftover,,1:0ZABC.R2D0002
1:0ZBB,J3B,2.6,1,19.6,17,54,52,48,J3B Defaulted,,1:0ZBB.J3B0001
1:0ZBB,J3B,3.800003,0.70000076,20.799988,1,58,52,48,J3B Leftover,,1:0ZBB.J3B0002
1:0ZBB,R1D,26,12.8,256,1,380,97,115,R1D Defaulted,,1:0ZBB.R1D0001
1:0ZBB,R1D,26,12.8,256,1,380,97,115,R1D Leftover,,1:0ZBB.R1D0002
1:0ZBB,R2D,19.8,4.9,98.3,36,154,92,78,R2D Defaulted,,1:0ZBB.R2D0001
1:0ZBB,R2D,23.200012,5.4999847,99.19995,1,155,92,78,R2D Leftover,,1:0ZBB.R2D0002
1:0ZCB,J3B,2.3,1,20,171,55,52,48,J3B Defaulted,,1:0ZCB.J3B0001
1:0ZCB,J3B,4.700012,1,20,1,55,52,48,J3B Leftover,,1:0ZCB.J3B0002
1:0ZCB,R1D,27.6,13.9,278.4,39,413,97,115,R1D Defaulted,,1:0ZCB.R1D0001
1:0ZCB,R1D,30.599976,14.800049,280.4004,1,416,97,115,R1D Leftover,,1:0ZCB.R1D0002
1:0ZCB,R2D,15,5,99.8,501,156,92,78,R2D Defaulted,,1:0ZCB.R2D0001
1:0ZCB,R2D,51,2.1999512,144.19922,1,226,92,78,R2D Leftover,,1:0ZCB.R2D0002
1:0ZDA,J3B,2.6,1,19.6,17,54,52,48,J3B Defaulted,,1:0ZDA.J3B0001
1:0ZDA,J3B,3.800003,0.70000076,20.799988,1,58,52,48,J3B Leftover,,1:0ZDA.J3B0002
1:0ZDA,R1D,26,12.8,256,1,380,97,115,R1D Defaulted,,1:0ZDA.R1D0001
1:0ZDA,R1D,26,12.8,256,1,380,97,115,R1D Leftover,,1:0ZDA.R1D0002
1:0ZDA,R2D,19.8,4.9,98.3,36,154,92,78,R2D Defaulted,,1:0ZDA.R2D0001
1:0ZDA,R2D,23.200012,5.4999847,99.19995,1,155,92,78,R2D Leftover,,1:0ZDA.R2D0002
1:0ZDB,J3B,2.3,1,20,171,55,52,48,J3B Defaulted,,1:0ZDB.J3B0001
1:0ZDB,J3B,4.700012,1,20,1,55,52,48,J3B Leftover,,1:0ZDB.J3B0002
1:0ZDB,R1D,27.6,13.9,278.4,39,413,97,115,R1D Defaulted,,1:0ZDB.R1D0001
1:0ZDB,R1D,30.599976,14.800049,280.4004,1,416,97,115,R1D Leftover,,1:0ZDB.R1D0002
1:0ZDB,R2D,15,5,99.8,501,156,92,78,R2D Defaulted,,1:0ZDB.R2D0001
1:0ZDB,R2D,51,2.1999512,144.19922,1,226,92,78,R2D Leftover,,1:0ZDB.R2D0002
1:0ZDC,J3B,2.3,1,20,171,55,52,48,J3B Defaulted,,1:0ZDC.J3B0001
1:0ZDC,J3B,4.700012,1,20,1,55,52,48,J3B Leftover,,1:0ZDC.J3B0002
1:0ZDC,R1D,27.6,13.9,278.4,39,413,97,115,R1D Defaulted,,1:0ZDC.R1D0001
1:0ZDC,R1D,30.599976,14.800049,280.4004,1,416,97,115,R1D Leftover,,1:0ZDC.R1D0002
1:0ZDC,R2D,15,5,99.8,501,156,92,78,R2D Defaulted,,1:0ZDC.R2D0001
1:0ZDC,R2D,51,2.1999512,144.19922,1,226,92,78,R2D Leftover,,1:0ZDC.R2D0002
1:0ZHCC,J3D,13.2,4.2,66,7,108,88,96,R50885RECOVERY,,1:0ZHCC.J3D0001
1:0ZHCC,J7C,2.4,1,19.9,104,55,52,48,J7C Defaulted,,1:0ZHCC.J7C0001
1:0ZHCC,J7C,12.399994,0.80000305,26.400146,1,73,52,48,J7C Leftover,,1:0ZHCC.J7C0002
1:0ZHCC,M7C,1,1,19.5,37,54,52,48,M7C Defaulted,,1:0ZHCC.M7C0001
1:0ZHCC,M7C,1,0.20000076,22.5,1,62,52,48,M7C Leftover,,1:0ZHCC.M7C0002
1:0ZHCC,R3B,3.7,0.4,40,6,95,60,45,M68405MORTAR 1,,1:0ZHCC.R3B0001
1:0ZHCC,R3D,9.3,1.4,50,1,100,72,89,C32887CLEANER,,1:0ZHCC.R3D0001
1:0ZHCC,A1D,78.6,64.6,320,7,341,135,118,R50885RECOVERY,,1:0ZHCC.A1D0001
1:0ZHCC,A1D,69.9,64.4,297,58,312,137,113,T13305TANK CBT,,1:0ZHCC.A1D0002
1:0ZHCC,R1D,81.4,41.6,305,4,431,102,128,T40999TRK CGO,,1:0ZHCC.R1D0001
1:0ZHCC,R1D,40.3,17,183,1,274,96,106,T41135TRK CARG,,1:0ZHCC.R1D0002
1:0ZHCC,R1D,45.1,17.8,204,3,306,96,106,T41203TRK CARG,,1:0ZHCC.R1D0003
1:0ZHCC,R1D,37.2,12.9,169,22,253,96,106,T60081TRK CARG,,1:0ZHCC.R1D0004
1:0ZHCC,R1D,37.2,12.9,169,5,253,96,106,T60149TRK CARG,,1:0ZHCC.R1D0005
1:0ZHCC,R1D,40.3,16.5,183,1,274,96,106,T61908TRK CGO,,1:0ZHCC.R1D0006
1:0ZHCC,R1D,53.9,18.3,244,1,366,96,106,T94709TRK WREC,,1:0ZHCC.R1D0007
1:0ZHCC,A2D,25.8,13.9,155,6,210,106,80,C10990CARRIER,,1:0ZHCC.A2D0001
1:0ZHCC,A2D,30.3,12.9,142,3,205,100,102,C11158CARRIER,,1:0ZHCC.A2D0002
1:0ZHCC,A2D,24.6,13.6,146,13,210,100,81,C18234CARRIER,,1:0ZHCC.A2D0003
1:0ZHCC,A2D,28.9,12.9,133,5,192,100,104,D11538CARRIER,,1:0ZHCC.A2D0004
1:0ZHCC,J2D,32,7.6,160,1,240,96,96,C27633CONTAINE,,1:0ZHCC.J2D0001
1:0ZHCC,J2D,32,12.2,160,4,240,96,96,F64544FORWARD,,1:0ZHCC.J2D0002
1:0ZHCC,J2D,17.7,2.3,101,1,167,87,84,W32730SHOP EQU,,1:0ZHCC.J2D0003
1:0ZHCC,R2B,9.9,0.9,70,3,146,69,68,L63994LIGHT SE,,1:0ZHCC.R2B0001
1:0ZHCC,R2D,31.1,2.8,161,4,254,91,93,K28601KITCHEN,,1:0ZHCC.R2D0001
1:0ZHCC,R2D,21.2,4.3,109,1,171,92,93,L28351KITCHEN,,1:0ZHCC.R2D0002
1:0ZHCC,R2D,19.8,2.7,99,2,168,85,96,T00474SHELTER,,1:0ZHCC.R2D0003
1:0ZHCC,R2D,59.8,29.6,284,5,401,102,101,T39518TRUCK CA,,1:0ZHCC.R2D0004
1:0ZHCC,R2D,59.8,26.2,284,10,401,102,101,T59278TRUCK CG,,1:0ZHCC.R2D0005
1:0ZHCC,R2D,12.5,2.8,108,30,180,86,56,T61494TRK UTIL,,1:0ZHCC.R2D0006
1:0ZHCC,R2D,13,2.9,111,1,186,86,56,T61562TRK UTIL,,1:0ZHCC.R2D0007
1:0ZHCC,R2D,60.5,21.8,285,1,402,102,102,T63093TRUCK WR,,1:0ZHCC.R2D0008
1:0ZHCC,R2D,56.3,19.3,267,16,401,96,101,T87243TRK TANK,,1:0ZHCC.R2D0009
1:0ZHCC,R2D,17.6,3.5,114,5,191,86,74,T92242TRK UTIL,,1:0ZHCC.R2D0010
1:0ZHCC,R2D,17.1,3.3,111,5,186,86,74,T92310TRK UTIL,,1:0ZHCC.R2D0011
1:0ZHCC,R2D,26.2,4.8,153,1,230,96,82,T95555TRLR CGO,,1:0ZHCC.R2D0012
1:0ZHCC,R2D,8.8,0.9,81,4,136,86,52,T95992TRL CGO,,1:0ZHCC.R2D0013
1:0ZHCC,R2D,23,3.6,140,19,210,96,79,T96564TRLR CGO,,1:0ZHCC.R2D0014
1:0ZHCC,R2D,18.5,1.6,96,1,166,83,93,V19950TK UNIT,,1:0ZHCC.R2D0015
1:0ZHCC,R2D,24.1,3.7,119,1,179,96,97,W48391WLD SHOP,,1:0ZHCC.R2D0016
1:0ZHCC,R2D,19.4,2.1,111,8,163,98,84,W98825TRLR TK,,1:0ZHCC.R2D0017
1:0ZHCC,R2D,30.5,7.1,177,2,265,96,83,X40009TRK CARG,,1:0ZHCC.R2D0018
1:0ZHCC,R2D,44.5,13.1,209,1,314,96,102,Z94047TRUCK TA,,1:0ZHCC.R2D0019
1:0ZHFC,J3D,13.2,4.2,66,7,108,88,96,R50885RECOVERY,,1:0ZHFC.J3D0001
1:0ZHFC,J7C,2.4,1,19.9,104,55,52,48,J7C Defaulted,,1:0ZHFC.J7C0001
1:0ZHFC,J7C,12.399994,0.80000305,26.400146,1,73,52,48,J7C Leftover,,1:0ZHFC.J7C0002
1:0ZHFC,M7C,1,1,19.5,37,54,52,48,M7C Defaulted,,1:0ZHFC.M7C0001
1:0ZHFC,M7C,1,0.20000076,22.5,1,62,52,48,M7C Leftover,,1:0ZHFC.M7C0002
1:0ZHFC,R3B,3.7,0.4,40,6,95,60,45,M68405MORTAR 1,,1:0ZHFC.R3B0001
1:0ZHFC,R3D,9.3,1.4,50,1,100,72,89,C32887CLEANER,,1:0ZHFC.R3D0001
1:0ZHFC,A1D,78.6,64.6,320,7,341,135,118,R50885RECOVERY,,1:0ZHFC.A1D0001
1:0ZHFC,A1D,69.9,64.4,297,58,312,137,113,T13305TANK CBT,,1:0ZHFC.A1D0002
1:0ZHFC,R1D,81.4,41.6,305,4,431,102,128,T40999TRK CGO,,1:0ZHFC.R1D0001
1:0ZHFC,R1D,40.3,17,183,1,274,96,106,T41135TRK CARG,,1:0ZHFC.R1D0002
1:0ZHFC,R1D,45.1,17.8,204,3,306,96,106,T41203TRK CARG,,1:0ZHFC.R1D0003
1:0ZHFC,R1D,37.2,12.9,169,22,253,96,106,T60081TRK CARG,,1:0ZHFC.R1D0004
1:0ZHFC,R1D,37.2,12.9,169,5,253,96,106,T60149TRK CARG,,1:0ZHFC.R1D0005
1:0ZHFC,R1D,40.3,16.5,183,1,274,96,106,T61908TRK CGO,,1:0ZHFC.R1D0006
1:0ZHFC,R1D,53.9,18.3,244,1,366,96,106,T94709TRK WREC,,1:0ZHFC.R1D0007
1:0ZHFC,A2D,25.8,13.9,155,6,210,106,80,C10990CARRIER,,1:0ZHFC.A2D0001
1:0ZHFC,A2D,30.3,12.9,142,3,205,100,102,C11158CARRIER,,1:0ZHFC.A2D0002
1:0ZHFC,A2D,24.6,13.6,146,13,210,100,81,C18234CARRIER,,1:0ZHFC.A2D0003
1:0ZHFC,A2D,28.9,12.9,133,5,192,100,104,D11538CARRIER,,1:0ZHFC.A2D0004
1:0ZHFC,J2D,32,7.6,160,1,240,96,96,C27633CONTAINE,,1:0ZHFC.J2D0001
1:0ZHFC,J2D,32,12.2,160,4,240,96,96,F64544FORWARD,,1:0ZHFC.J2D0002
1:0ZHFC,J2D,17.7,2.3,101,1,167,87,84,W32730SHOP EQU,,1:0ZHFC.J2D0003
1:0ZHFC,R2B,9.9,0.9,70,3,146,69,68,L63994LIGHT SE,,1:0ZHFC.R2B0001
1:0ZHFC,R2D,31.1,2.8,161,4,254,91,93,K28601KITCHEN,,1:0ZHFC.R2D0001
1:0ZHFC,R2D,21.2,4.3,109,1,171,92,93,L28351KITCHEN,,1:0ZHFC.R2D0002
1:0ZHFC,R2D,19.8,2.7,99,2,168,85,96,T00474SHELTER,,1:0ZHFC.R2D0003
1:0ZHFC,R2D,59.8,29.6,284,5,401,102,101,T39518TRUCK CA,,1:0ZHFC.R2D0004
1:0ZHFC,R2D,59.8,26.2,284,10,401,102,101,T59278TRUCK CG,,1:0ZHFC.R2D0005
1:0ZHFC,R2D,12.5,2.8,108,30,180,86,56,T61494TRK UTIL,,1:0ZHFC.R2D0006
1:0ZHFC,R2D,13,2.9,111,1,186,86,56,T61562TRK UTIL,,1:0ZHFC.R2D0007
1:0ZHFC,R2D,60.5,21.8,285,1,402,102,102,T63093TRUCK WR,,1:0ZHFC.R2D0008
1:0ZHFC,R2D,56.3,19.3,267,16,401,96,101,T87243TRK TANK,,1:0ZHFC.R2D0009
1:0ZHFC,R2D,17.6,3.5,114,5,191,86,74,T92242TRK UTIL,,1:0ZHFC.R2D0010
1:0ZHFC,R2D,17.1,3.3,111,5,186,86,74,T92310TRK UTIL,,1:0ZHFC.R2D0011
1:0ZHFC,R2D,26.2,4.8,153,1,230,96,82,T95555TRLR CGO,,1:0ZHFC.R2D0012
1:0ZHFC,R2D,8.8,0.9,81,4,136,86,52,T95992TRL CGO,,1:0ZHFC.R2D0013
1:0ZHFC,R2D,23,3.6,140,19,210,96,79,T96564TRLR CGO,,1:0ZHFC.R2D0014
1:0ZHFC,R2D,18.5,1.6,96,1,166,83,93,V19950TK UNIT,,1:0ZHFC.R2D0015
1:0ZHFC,R2D,24.1,3.7,119,1,179,96,97,W48391WLD SHOP,,1:0ZHFC.R2D0016
1:0ZHFC,R2D,19.4,2.1,111,8,163,98,84,W98825TRLR TK,,1:0ZHFC.R2D0017
1:0ZHFC,R2D,30.5,7.1,177,2,265,96,83,X40009TRK CARG,,1:0ZHFC.R2D0018
1:0ZHFC,R2D,44.5,13.1,209,1,314,96,102,Z94047TRUCK TA,,1:0ZHFC.R2D0019
1:5BCAA,J3B,9,0.5,10,1,28,52,48,J3B Leftover,,1:5BCAA.J3B0001
1:5CCAB,J3D,9.6,1.3,66,1,88,108,70,463L PALLET,,1:5CCAB.J3D0001
1:5CCAB,J3D,10.5,1.5,66,1,88,108,76,463L PALLET,,1:5CCAB.J3D0002
1:5CCAB,D2D,9.9,1.4,64,1,129,71,75,COMPRESSOR MC7,,1:5CCAB.D2D0001
1:5CCAD,J3D,9.6,1.3,66,1,88,108,70,463L PALLET,,1:5CCAD.J3D0001
1:5CCAD,J3D,10.5,1.5,66,1,88,108,76,463L PALLET,,1:5CCAD.J3D0002
1:5CCAD,D2D,9.9,1.4,64,1,129,71,75,COMPRESSOR MC7,,1:5CCAD.D2D0001
1:5CCAU,J3D,9.6,1.3,66,1,88,108,70,463L PALLET,,1:5CCAU.J3D0001
1:5CCAU,J3D,10.5,1.5,66,1,88,108,76,463L PALLET,,1:5CCAU.J3D0002
1:5CCAU,D2D,9.9,1.4,64,1,129,71,75,COMPRESSOR MC7,,1:5CCAU.D2D0001
1:5CCAV,J3D,9.6,1.3,66,1,88,108,70,463L PALLET,,1:5CCAV.J3D0001
1:5CCAV,J3D,10.5,1.5,66,1,88,108,76,463L PALLET,,1:5CCAV.J3D0002
1:5CCAV,D2D,9.9,1.4,64,1,129,71,75,COMPRESSOR MC7,,1:5CCAV.D2D0001
1:5HDC9,D3D,8.4,3,66,1,88,108,61,LOX TANK PALLE,,1:5HDC9.D3D0001
1:5NMH1,J3D,1.1,0.9,22,8,61,52,48,J3D Defaulted,,1:5NMH1.J3D0001
1:5NMH1,J3D,1.1999998,0.9000006,22,1,61,52,48,J3D Leftover,,1:5NMH1.J3D0002
1:FR00020,JCD,20.3,5,72,23,113,92,78,JCD Defaulted,,1:FR00020.JCD0001
1:FR00020,JCD,22.100006,4.199997,72,1,113,92,78,JCD Leftover,,1:FR00020.JCD0002
1:FR00021,JCD,20.3,5,71.9,24,113,92,78,JCD Defaulted,,1:FR00021.JCD0001
1:FR00021,JCD,20.800018,4,72.3999,1,113,92,78,JCD Leftover,,1:FR00021.JCD0002
1:FR00022,JCD,20.3,5,71.9,24,113,92,78,JCD Defaulted,,1:FR00022.JCD0001
1:FR00022,JCD,20.800018,4,72.3999,1,113,92,78,JCD Leftover,,1:FR00022.JCD0002
1:FR00023,JCD,20.3,5,71.9,24,113,92,78,JCD Defaulted,,1:FR00023.JCD0001
1:FR00023,JCD,20.800018,4,72.3999,1,113,92,78,JCD Leftover,,1:FR00023.JCD0002
1:FR00024,JCD,20.3,5,71.9,24,113,92,78,JCD Defaulted,,1:FR00024.JCD0001
1:FR00024,JCD,20.800018,4,72.3999,1,113,92,78,JCD Leftover,,1:FR00024.JCD0002
