RequirementIndex,VehicleType,PolMoved,PaxMoved,BulkOrArea,OversizedOrVolume,OutsizedOrContainers,CargoWeight,StartDate,LoadDate,OffloadDate,MarryUpDate,ClosureDate,Sorties,PoeGeoloc,PodGeoloc,DeploymentDistance,TransshipmentPoint,SeqNum,DeploymentMode,ShipNumber,ShipSpeed,SpoeArrival,SpoeDepart,ConvoyDeparts,ConvoyArrives,ShipAircraftArrives,ShipBerthDay,ConvoyRouteCode,PoeBerthType,PodBerthType,ShipVoyage,LoadRule,VisaMove,ReqId,CommodityType,Service,SplitRlnCode,ParentUnitCode,UnitName,UnitDescription,Tpsn,AircraftName,BrigadeKey,Utc,Uic,ForceModule,NumberOfAircraft,ShipId,TonsDelivered,Origin,Destination,AvailDate,Ead,Lad,Rdd,PrefMode,DeploymentMeans,PaxRequired,CargoRequired,FleetId,TheaterNumber,CommodityName,OriginName,PoeName,PodName,ConvoyRoute,DestinationName,TheaterName,Operation,ActualModeName,ShipName,PoeBerthId,PodBerthId,FleetName,VehicleName,ServiceName,CCC,ElistDest,ElistClosureDate,ForceModules,LoadedDraft,SpoeAvail,Organization,HandoffOrigin,HandoffOriginName,HandoffDate
99248,2,0,0,15,0,0,15,63,63,64,64,64,0,FJXT,HNTK,4051,0,954,0,110,0,0,63,99999,99999,64,99999,-1,1,1,0,0,0,1:0000236,28,0,"","",00000000000,"","","","","","","",0,"",15,TECV,BQWK,61,52,68,68,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,C17-XDAT008,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,C-17,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,61
99222,16,0,0,625,100,6,50,52,61,69,99999,99999,1,RUAM,SEA1,4150,0,955,0,-1,25,60,62,99999,99999,68,68,-1,0,0,1,20,0,1:0000245,28,0,"","",00000000000,"","","","","","","",0,9074391,50,PVSD,SEA1,53,53,68,68,2,0,0,50,2,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,TUNISIASEABASE, ,TUNISIASEABASE,Tunisia,THEATER1,NO MOVE,APL JAPAN, , ,EUSC,VISA CONT,SUPPLY      ,JDB,"",0,,23.017288,53,SEABASE,PVSD,MECHANICSBURG,53
99219,7,0,0,4687.5,750,42,375,52,57,66,99999,99999,1,RUAM,VKNP,4097,0,956,0,-1,21,57,58,99999,99999,66,66,-1,0,1,2,20,0,1:0000246,28,0,"","",00000000000,"","","","","","","",0,6916861,375,PVSD,BQWK,53,53,69,69,2,0,0,375,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,GUAYAMA, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,16.287025,53,BIR EL ATER,PVSD,MECHANICSBURG,53
99215,2,0,0,1,0,0,1,63,63,64,64,64,0,FJXT,HNTK,4051,0,957,0,110,0,0,63,99999,99999,64,99999,-1,1,1,0,0,0,1:0000247,28,0,"","",00000000000,"","","","","","","",0,"",1,PVSD,BQWK,62,53,69,69,1,0,0,50,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,C17-XDAT008,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,C-17,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99215,5,0,0,22,0,0,22,64,64,65,65,65,0,FJXT,HNTK,4051,0,958,0,175,0,0,64,99999,99999,65,99999,-1,1,1,0,0,0,1:0000247,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,62,53,69,69,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT022,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99215,5,0,0,22,0,0,22,64,64,65,65,65,0,FJXT,HNTK,4051,0,959,0,176,0,0,64,99999,99999,65,99999,-1,1,1,0,0,0,1:0000247,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,62,53,69,69,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT023,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99215,5,0,0,5,0,0,5,64,64,65,65,65,0,FJXT,HNTK,4051,0,960,0,177,0,0,64,99999,99999,65,99999,-1,1,1,0,0,0,1:0000247,28,0,"","",00000000000,"","","","","","","",0,"",5,PVSD,BQWK,62,53,69,69,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT024,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99211,5,0,0,17,0,0,17,64,64,65,65,65,0,FJXT,HNTK,4051,0,961,0,177,0,0,64,99999,99999,65,99999,-1,1,1,0,0,0,1:0000248,28,0,"","",00000000000,"","","","","","","",0,"",17,TECV,BQWK,62,53,69,69,1,0,0,75,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT024,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99211,5,0,0,22,0,0,22,64,64,66,66,66,0,FJXT,HNTK,4051,0,962,0,178,0,0,64,99999,99999,66,99999,-1,1,1,0,0,0,1:0000248,28,0,"","",00000000000,"","","","","","","",0,"",22,TECV,BQWK,62,53,69,69,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT025,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99211,5,0,0,22,0,0,22,64,64,66,66,66,0,FJXT,HNTK,4405,0,963,0,179,0,0,64,99999,99999,66,99999,-1,1,1,0,0,0,1:0000248,28,0,"","",00000000000,"","","","","","","",0,"",22,TECV,BQWK,62,53,69,69,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT026,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99211,3,0,0,14,0,0,14,64,64,66,66,66,0,FJXT,HNTK,3994,0,964,0,114,0,0,64,99999,99999,66,99999,-1,1,1,1,0,0,1:0000248,28,0,"","",00000000000,"","","","","","","",0,"",14,TECV,BQWK,62,53,69,69,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,C5A-XDAT001,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,C-5A,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,62
99166,9,0,0,4575.893,732.1429,41,366.07144,54,64,72,99999,99999,1,RUAM,VKNP,4097,0,965,0,-1,27,64,66,99999,99999,72,72,-1,0,1,2,20,0,1:0000263,28,0,"","",00000000000,"","","","","","","",0,7325253,366.07144,PVSD,BQWK,55,55,71,71,2,0,0,375,6,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,DENEBOLA (T-AKR 289), ,BG Safaqis cont-1 berth,ORG SURGE,FSS,SUPPLY      ,JDB,"",0,,18.334972,55,BIR EL ATER,PVSD,MECHANICSBURG,55
99166,7,0,0,111.60714,17.857143,1,8.928572,67,66,75,99999,99999,0,RUAM,VKNP,4097,0,966,0,-1,23,66,67,99999,99999,75,75,-1,0,1,3,20,0,1:0000263,28,0,"","",00000000000,"","","","","","","",0,7224306,8.928572,PVSD,BQWK,55,55,71,71,2,0,0,0,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,SEA-LAND CONSUMER, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,15.285381,82,BIR EL ATER,PVSD,MECHANICSBURG,55
99162,5,0,0,22,0,0,22,67,67,68,68,68,0,FJXT,HNTK,4051,0,967,0,178,0,0,67,99999,99999,68,99999,-1,1,1,1,0,0,1:0000264,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,64,55,71,71,1,0,0,50,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT025,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99162,5,0,0,22,0,0,22,67,67,68,68,68,0,FJXT,HNTK,4051,0,968,0,179,0,0,67,99999,99999,68,99999,-1,1,1,1,0,0,1:0000264,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,64,55,71,71,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT026,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99162,5,0,0,6,0,0,6,67,67,68,68,68,0,FJXT,HNTK,4051,0,969,0,165,0,0,67,99999,99999,68,99999,-1,1,1,6,0,0,1:0000264,28,0,"","",00000000000,"","","","","","","",0,"",6,PVSD,BQWK,64,55,71,71,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT012,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99158,5,0,0,16,0,0,16,67,67,68,68,68,0,FJXT,HNTK,4051,0,970,0,165,0,0,67,99999,99999,68,99999,-1,1,1,6,0,0,1:0000265,28,0,"","",00000000000,"","","","","","","",0,"",16,TECV,BQWK,64,55,71,71,1,0,0,75,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT012,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99158,5,0,0,22,0,0,22,67,67,68,68,68,0,FJXT,HNTK,4051,0,971,0,166,0,0,67,99999,99999,68,99999,-1,1,1,5,0,0,1:0000265,28,0,"","",00000000000,"","","","","","","",0,"",22,TECV,BQWK,64,55,71,71,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT013,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99158,5,0,0,22,0,0,22,67,67,69,69,69,0,FJXT,HNTK,4405,0,972,0,175,0,0,67,99999,99999,69,99999,-1,1,1,1,0,0,1:0000265,28,0,"","",00000000000,"","","","","","","",0,"",22,TECV,BQWK,64,55,71,71,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT022,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99158,5,0,0,15,0,0,15,67,67,69,69,69,0,FJXT,HNTK,4405,0,973,0,176,0,0,67,99999,99999,69,99999,-1,1,1,1,0,0,1:0000265,28,0,"","",00000000000,"","","","","","","",0,"",15,TECV,BQWK,64,55,71,71,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT023,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,64
99111,9,0,0,4687.5,750,42,375,56,59,68,99999,99999,1,RUAM,VKNP,4097,0,974,0,-1,27,59,61,99999,99999,68,68,-1,0,1,2,20,0,1:0000281,28,0,"","",00000000000,"","","","","","","",0,7302897,375,PVSD,BQWK,57,57,73,73,2,0,0,375,6,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,REGULUS (T-AKR 292), ,BG Safaqis cont-1 berth,ORG SURGE,FSS,SUPPLY      ,JDB,"",0,,18.337421,57,BIR EL ATER,PVSD,MECHANICSBURG,57
99107,5,0,0,22,0,0,22,69,69,70,70,70,0,FJXT,HNTK,4051,0,975,0,167,0,0,69,99999,99999,70,99999,-1,1,1,5,0,0,1:0000282,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,66,57,73,73,1,0,0,50,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT014,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99107,5,0,0,22,0,0,22,69,69,70,70,70,0,FJXT,HNTK,4051,0,976,0,168,0,0,69,99999,99999,70,99999,-1,1,1,3,0,0,1:0000282,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,66,57,73,73,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT015,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99107,5,0,0,6,0,0,6,69,69,70,70,70,0,FJXT,HNTK,4051,0,977,0,169,0,0,69,99999,99999,70,99999,-1,1,1,3,0,0,1:0000282,28,0,"","",00000000000,"","","","","","","",0,"",6,PVSD,BQWK,66,57,73,73,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT016,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99103,5,0,0,16,0,0,16,69,69,70,70,70,0,FJXT,HNTK,4051,0,978,0,169,0,0,69,99999,99999,70,99999,-1,1,1,3,0,0,1:0000283,28,0,"","",00000000000,"","","","","","","",0,"",16,TECV,BQWK,66,57,73,73,1,0,0,75,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT016,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99103,5,0,0,22,0,0,22,69,69,70,70,70,0,FJXT,HNTK,4051,0,979,0,170,0,0,69,99999,99999,70,99999,-1,1,1,3,0,0,1:0000283,28,0,"","",00000000000,"","","","","","","",0,"",22,TECV,BQWK,66,57,73,73,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT017,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99103,5,0,0,22,0,0,22,69,69,71,71,71,0,FJXT,HNTK,6213,0,980,0,171,0,0,69,99999,99999,71,99999,-1,1,1,3,0,0,1:0000283,28,0,"","",00000000000,"","","","","","","",0,"",22,TECV,BQWK,66,57,73,73,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT018,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99103,5,0,0,15,0,0,15,69,69,71,71,71,0,FJXT,HNTK,6213,0,981,0,172,0,0,69,99999,99999,71,99999,-1,1,1,3,0,0,1:0000283,28,0,"","",00000000000,"","","","","","","",0,"",15,TECV,BQWK,66,57,73,73,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT019,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,66
99058,9,0,0,4950,792,44,396,58,61,70,99999,99999,1,RUAM,VKNP,4097,0,982,0,-1,27,61,63,99999,99999,70,70,-1,0,1,2,20,0,1:0000298,28,0,"","",00000000000,"","","","","","","",0,7236153,396,PVSD,BQWK,59,59,75,75,2,0,0,450,6,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,BELLATRIX (T-AKR 288), ,BG Safaqis cont-1 berth,ORG SURGE,FSS,SUPPLY      ,JDB,"",0,,18.351917,59,BIR EL ATER,PVSD,MECHANICSBURG,59
99058,7,0,0,675,108,6,54,63,65,74,99999,99999,0,RUAM,VKNP,4097,0,983,0,-1,23,65,66,99999,99999,74,74,-1,0,1,3,20,0,1:0000298,28,0,"","",00000000000,"","","","","","","",0,6828624,54,PVSD,BQWK,59,59,75,75,2,0,0,0,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MAYAGUEZ, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,16.385763,80,BIR EL ATER,PVSD,MECHANICSBURG,59
99054,5,0,0,22,0,0,22,72,72,73,73,73,0,FJXT,HNTK,4051,0,984,0,166,0,0,72,99999,99999,73,99999,-1,1,1,6,0,0,1:0000299,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,68,59,75,75,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT013,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,68
99054,5,0,0,3,0,0,3,72,72,73,73,74,0,FJXT,HNTK,4051,0,985,0,167,0,0,72,99999,99999,73,99999,-1,1,1,6,0,0,1:0000299,28,0,"","",00000000000,"","","","","","","",0,"",3,PVSD,BQWK,68,59,75,75,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT014,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,68
99050,5,0,0,19,0,0,19,72,72,73,73,74,0,FJXT,HNTK,4051,0,986,0,167,0,0,72,99999,99999,73,99999,-1,1,1,6,0,0,1:0000300,28,0,"","",00000000000,"","","","","","","",0,"",19,TECV,BQWK,68,59,75,75,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT014,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,68
99050,5,0,0,6,0,0,6,72,72,73,73,74,0,FJXT,HNTK,4051,0,987,0,168,0,0,72,99999,99999,73,99999,-1,1,1,4,0,0,1:0000300,28,0,"","",00000000000,"","","","","","","",0,"",6,TECV,BQWK,68,59,75,75,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT015,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,68
99020,7,0,0,5625,900,50,450,59,61,70,99999,99999,1,RUAM,VKNP,4097,0,988,0,-1,23,61,62,99999,99999,69,69,-1,0,1,3,20,0,1:0000310,28,0,"","",00000000000,"","","","","","","",0,1811111,450,PVSD,BQWK,60,60,76,76,2,0,0,450,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,SEA-LAND PRODUCER, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,15.279829,60,BIR EL ATER,PVSD,MECHANICSBURG,60
99016,5,0,0,16,0,0,16,72,72,73,73,74,0,FJXT,HNTK,4051,0,989,0,168,0,0,72,99999,99999,73,99999,-1,1,1,4,0,0,1:0000311,28,0,"","",00000000000,"","","","","","","",0,"",16,PVSD,BQWK,69,60,76,76,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT015,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,69
99016,5,0,0,9,0,0,9,72,72,73,73,74,0,FJXT,HNTK,4051,0,990,0,169,0,0,72,99999,99999,73,99999,-1,1,1,4,0,0,1:0000311,28,0,"","",00000000000,"","","","","","","",0,"",9,PVSD,BQWK,69,60,76,76,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT016,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,69
99012,5,0,0,13,0,0,13,72,72,73,73,74,0,FJXT,HNTK,4051,0,991,0,169,0,0,72,99999,99999,73,99999,-1,1,1,4,0,0,1:0000312,28,0,"","",00000000000,"","","","","","","",0,"",13,TECV,BQWK,69,60,76,76,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT016,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,69
99012,5,0,0,12,0,0,12,72,72,74,74,74,0,FJXT,HNTK,4051,0,992,0,170,0,0,72,99999,99999,74,99999,-1,1,1,4,0,0,1:0000312,28,0,"","",00000000000,"","","","","","","",0,"",12,TECV,BQWK,69,60,76,76,1,0,0,0,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT017,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,69
98974,7,0,0,5625,900,50,450,61,65,74,99999,99999,1,RUAM,VKNP,4097,0,993,0,-1,23,65,66,99999,99999,74,74,-1,0,1,3,20,0,1:0000325,28,0,"","",00000000000,"","","","","","","",0,6828624,450,PVSD,BQWK,62,62,78,78,2,0,0,450,8,1,GEN-RESUPPLY,MECHANICSBURG,NEWPORT,SFAX, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,MAYAGUEZ, ,BG Safaqis cont-1 berth,VISA,CONT-NSS,SUPPLY      ,JDB,"",0,,16.385763,62,BIR EL ATER,PVSD,MECHANICSBURG,62
98970,5,0,0,22,0,0,22,75,75,76,76,77,0,FJXT,HNTK,4051,0,994,0,170,0,0,75,99999,99999,76,99999,-1,1,1,5,0,0,1:0000326,28,0,"","",00000000000,"","","","","","","",0,"",22,PVSD,BQWK,71,62,78,78,1,0,0,25,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT017,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,71
98970,5,0,0,3,0,0,3,75,75,77,77,77,0,FJXT,HNTK,4051,0,995,0,168,0,0,75,99999,99999,77,99999,-1,1,1,5,0,0,1:0000326,28,0,"","",00000000000,"","","","","","","",0,"",3,PVSD,BQWK,71,62,78,78,1,0,0,0,-1,1,GEN-RESUPPLY,MECHANICSBURG,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT015,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,71
98966,5,0,0,19,0,0,19,75,75,77,77,77,0,FJXT,HNTK,4051,0,996,0,168,0,0,75,99999,99999,77,99999,-1,1,1,5,0,0,1:0000327,28,0,"","",00000000000,"","","","","","","",0,"",19,TECV,BQWK,71,62,78,78,1,0,0,25,-1,1,GEN-RESUPPLY,DMA DPO PHILADEL,DOVER AFB,MATMATA, ,BIR EL ATER,Tunisia,THEATER1,NO MOVE,KC10-XDAT015,DOVER AFB -FJXT-MAP-PARKING,GABES -HNTK-APT-parking, ,KC-10,SUPPLY      ,JDB,"",0,,0,0,BIR EL ATER,FJXT,DOVER AFB,71
