RoundTripID,MissionID,TailNumber,Fleet,HomeFleet,AircraftType,BaseAircraftType,Locked,MultiScoop,StartDay,EndDay,Completed,Duration,MsnFlyProportion,TankerMission,NumStops,NumAirRefuelings,TotalCrewRestHours,MaxRoutePayload,LoadedPAX,LatePAX,TotalLoadedStons,LateStons,LoadedPallets,LoadedContainers20,LoadedContainers40,LoadedBulkSTons,LoadedOversizeSTons,LoadedOutsizeSTons,TotalFlyingHours,LoadedFlyingHours,Miles,LoadedMiles,ChannelMission,ChannelName,ChannelStartTime,FuelLoadedPounds,StartApt,APOE,APOD,EndApt,ScheduledThroughToHome,Medevac
KC10-XDAT012-D0067R0007,KC10-XDAT012-D0067R0007S01,KC10-XDAT012,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,67,70.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT013-D0067R0006,KC10-XDAT013-D0067R0006S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,67,70.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT025-D0064R0001,KC10-XDAT025-D0064R0001S02,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,67.23891,70.39368,YES,3.15477,8.30957,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT022-D0067R0002,KC10-XDAT022-D0067R0002S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,67.3545,70.80804,YES,3.453537,9.232577,NO,7,0,32.56775,71.331604,0,0,22,0,22,0,0,22,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT013-D0067R0006,B747-400-XDAT013-D0067R0006S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,67.68837,70.86311,YES,3.1747437,8.923977,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT023-D0067R0002,KC10-XDAT023-D0067R0002S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,67.417,70.87054,YES,3.453537,9.232577,NO,7,0,34.06775,71.331604,0,0,15,0,15,0,0,15,0,0,31.885048,10.400518,12754,4405,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT011-D0068R0007,B747-400-XDAT011-D0068R0007S01,B747-400-XDAT011,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,68.646645,71.76462,YES,3.1179733,9.08646,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT014-D0069R0006,KC10-XDAT014-D0069R0006S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,69,72.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0069R0004,KC10-XDAT015-D0069R0004S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,69,72.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0069R0004,KC10-XDAT016-D0069R0004S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,69,72.4795,YES,3.4794998,8.911704,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT017-D0069R0004,KC10-XDAT017-D0069R0004S01,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,69,72.50419,YES,3.5041885,8.848917,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT014-D0069R0004,B747-400-XDAT014-D0069R0004S01,B747-400-XDAT014,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,YES,69.271645,72.51615,YES,3.2445068,8.989572,NO,6,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,29.166727,11.394642,12327,5082,NO,"",-1,0,XDAT,*,FUQN,XDAT,YES,NO
B747-400-XDAT015-D0069R0002,B747-400-XDAT015-D0069R0002S01,B747-400-XDAT015,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,69.61311,73.14115,YES,3.528038,8.030338,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT018-D0069R0004,KC10-XDAT018-D0069R0004S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,69,73.39987,YES,4.399872,8.31775,NO,8,0,49,82.218,0,0,22,0,22,0,0,22,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT019-D0069R0003,KC10-XDAT019-D0069R0003S01,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,69,73.42456,YES,4.4245605,8.2713375,NO,8,0,49,82.218,0,0,15,0,15,0,0,15,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
B747-400-XDAT012-D0070R0007,B747-400-XDAT012-D0070R0007S01,B747-400-XDAT012,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,70.23811,73.76615,YES,3.528038,8.030338,NO,5,0,37.5,121.6,355,355,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
CH47-SEA1002-D0073R0006,CH47-SEA1002-D0073R0006S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,73.34375,73.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
B747-400-XDAT013-D0070R0007,B747-400-XDAT013-D0070R0007S01,B747-400-XDAT013,STRATEGIC,STRATEGIC,B-747P,B-747P,NO,NO,70.86311,74.39115,YES,3.528038,8.030338,NO,5,0,37.5,121.6,334,334,0,0,0,0,0,0,0,0,28.331339,9.375527,12292,4444,NO,"",-1,0,XDAT,LEXG,FUQN,XDAT,YES,NO
KC10-XDAT013-D0072R0007,KC10-XDAT013-D0072R0007S01,KC10-XDAT013,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,72,75.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT017-D0072R0005,KC10-XDAT017-D0072R0005S01,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,72.50419,75.618095,YES,3.1139069,8.103636,NO,6,0,34.100525,84.675,0,0,12,0,12,0,0,12,0,0,25.233967,9.523741,10211,4051,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT014-D0072R0007,KC10-XDAT014-D0072R0007S01,KC10-XDAT014,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,72.3545,75.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0072R0005,KC10-XDAT015-D0072R0005S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,72.417,75.7715,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0072R0005,KC10-XDAT016-D0072R0005S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,72.4795,75.834,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1003-D0076R0006,CH47-SEA1003-D0076R0006S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,76.34375,76.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT018-D0075R0005,KC10-XDAT018-D0075R0005S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,75,78.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT019-D0075R0004,KC10-XDAT019-D0075R0004S01,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,75,78.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,12,0,12,0,0,12,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT017-D0072R0005,KC10-XDAT017-D0072R0005S02,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,75.618095,78.772865,YES,3.15477,8.30957,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,26.214783,9.523741,10305,4051,NO,"",-1,0,PTFL,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0075R0006,KC10-XDAT015-D0075R0006S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,75.7715,79.126,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0075R0006,KC10-XDAT016-D0075R0006S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,75.834,79.1885,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX014-D0077R0006,C17-DKFX014-D0077R0006S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,77,80.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,12,0,12,0,0,12,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT020-D0077R0002,KC10-XDAT020-D0077R0002S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,77,80.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0077R0002,KC10-XDAT021-D0077R0002S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,77,80.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT022-D0077R0003,KC10-XDAT022-D0077R0003S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,77,80.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT023-D0077R0003,KC10-XDAT023-D0077R0003S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,77,80.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1001-D0080R0007,CH47-SEA1001-D0080R0007S01,CH47-SEA1001,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,80.34375,80.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT017-D0079R0006,KC10-XDAT017-D0079R0006S01,KC10-XDAT017,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,79,82.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,6,0,6,0,0,6,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT015-D0079R0007,KC10-XDAT015-D0079R0007S01,KC10-XDAT015,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,79.126,82.4805,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT016-D0079R0007,KC10-XDAT016-D0079R0007S01,KC10-XDAT016,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,79.1885,82.543,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
C17-DKFX014-D0081R0007,C17-DKFX014-D0081R0007S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,81,84.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,12,0,12,0,0,12,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT018-D0081R0006,KC10-XDAT018-D0081R0006S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,81,84.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT019-D0081R0005,KC10-XDAT019-D0081R0005S01,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,81,84.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT020-D0081R0003,KC10-XDAT020-D0081R0003S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,81,84.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0081R0003,KC10-XDAT021-D0081R0003S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,81,84.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1002-D0084R0007,CH47-SEA1002-D0084R0007S01,CH47-SEA1002,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,84.34375,84.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C17-XDAT008-D0084R0002,C17-XDAT008-D0084R0002S01,C17-XDAT008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,84,86.68998,YES,2.6899796,10.33826,NO,6,0,25.5,86.1,0,0,16,0,16,0,0,16,0,0,27.809708,10.092333,10599,4051,NO,"",-1,0,XDAT,FJXT,HNTK,DKFX,YES,NO
C17-XDAT009-D0084R0001,C17-XDAT009-D0084R0001S01,C17-XDAT009,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,84,86.68998,YES,2.6899796,10.33826,NO,6,0,25.5,86.1,0,0,16,0,16,0,0,16,0,0,27.809708,10.092333,10599,4051,NO,"",-1,0,XDAT,FJXT,HNTK,DKFX,YES,NO
C17-XDAT010-D0084R0003,C17-XDAT010-D0084R0003S01,C17-XDAT010,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,84,86.68998,YES,2.6899796,10.33826,NO,6,0,25.5,86.1,0,0,16,0,16,0,0,16,0,0,27.809708,10.092333,10599,4051,NO,"",-1,0,XDAT,FJXT,HNTK,DKFX,YES,NO
C17-XDAT011-D0084R0002,C17-XDAT011-D0084R0002S01,C17-XDAT011,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,84,86.68998,YES,2.6899796,10.33826,NO,6,0,25.5,86.1,0,0,14,0,14,0,0,14,0,0,27.809708,10.092333,10599,4051,NO,"",-1,0,XDAT,FJXT,HNTK,DKFX,YES,NO
C17-XDAT008-D0084R0002,C17-XDAT008-D0084R0002S02,C17-XDAT008,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,87.19028,87.52721,YES,0.33692932,17.322195,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
C17-XDAT009-D0084R0001,C17-XDAT009-D0084R0001S02,C17-XDAT009,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,87.19028,87.52721,YES,0.33692932,17.322195,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
C17-XDAT010-D0084R0003,C17-XDAT010-D0084R0003S02,C17-XDAT010,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,87.19028,87.52721,YES,0.33692932,17.322195,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
C17-XDAT011-D0084R0002,C17-XDAT011-D0084R0002S02,C17-XDAT011,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,87.19028,87.52721,YES,0.33692932,17.322195,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8363557,0,2060,0,NO,"",-1,0,DKFX,"","",XDAT,YES,NO
KC10-XDAT018-D0084R0007,KC10-XDAT018-D0084R0007S01,KC10-XDAT018,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,84.3545,87.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT019-D0084R0006,KC10-XDAT019-D0084R0006S01,KC10-XDAT019,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,84.3545,87.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT020-D0084R0004,KC10-XDAT020-D0084R0004S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,84.3545,87.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0084R0004,KC10-XDAT021-D0084R0004S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,84.417,87.7715,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT022-D0086R0004,KC10-XDAT022-D0086R0004S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,86,89.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT023-D0086R0004,KC10-XDAT023-D0086R0004S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,86,89.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT024-D0086R0002,KC10-XDAT024-D0086R0002S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,86,89.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,6,0,6,0,0,6,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1003-D0089R0007,CH47-SEA1003-D0089R0007S01,CH47-SEA1003,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,89.34375,89.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
C17-DKFX014-D0088R0008,C17-DKFX014-D0088R0008S01,C17-DKFX014,STRATEGIC,STRATEGIC,C-17,C-17,NO,NO,88,91.26634,YES,3.2663422,8.156651,NO,7,0,38.25,86.1,0,0,12,0,12,0,0,12,0,0,26.642412,12.478568,9626,4805,NO,"",-1,0,DKFX,FJXT,HNTK,DKFX,YES,NO
KC10-XDAT020-D0088R0005,KC10-XDAT020-D0088R0005S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,88,91.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0088R0005,KC10-XDAT021-D0088R0005S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,88,91.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT025-D0088R0002,KC10-XDAT025-D0088R0002S01,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,88,91.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT026-D0088R0002,KC10-XDAT026-D0088R0002S01,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,88,91.417,YES,3.4169998,9.074707,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
CH47-SEA1001-D0092R0008,CH47-SEA1001-D0092R0008S01,CH47-SEA1001,STRATEGIC,STRATEGIC,CH47,CH47,NO,NO,92.34375,92.894936,YES,0.5511856,15.923773,NO,3,0,0,10.5,0,0,10,0,10,0,0,10,0,0,8.776955,8.266666,248,124,NO,"",-1,0,SEA1,SEA1,BQWK,SEA1,YES,NO
KC10-XDAT022-D0091R0005,KC10-XDAT022-D0091R0005S01,KC10-XDAT022,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91,94.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT023-D0091R0005,KC10-XDAT023-D0091R0005S01,KC10-XDAT023,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91,94.3545,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT025-D0091R0003,KC10-XDAT025-D0091R0003S01,KC10-XDAT025,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91.3545,94.53091,YES,3.1764069,7.944186,NO,6,0,32.007996,84.675,0,0,22,0,22,0,0,22,0,0,25.233967,9.523741,10211,4051,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT026-D0091R0003,KC10-XDAT026-D0091R0003S01,KC10-XDAT026,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91.417,94.53091,YES,3.1139069,8.103636,NO,6,0,32.007996,84.675,0,0,18,0,18,0,0,18,0,0,25.233967,9.523741,10211,4051,NO,"",-1,0,XDAT,FJXT,HNTK,PTFL,YES,NO
KC10-XDAT020-D0091R0006,KC10-XDAT020-D0091R0006S01,KC10-XDAT020,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91.3545,94.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT021-D0091R0006,KC10-XDAT021-D0091R0006S01,KC10-XDAT021,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91.3545,94.709,YES,3.3544998,9.243784,NO,7,0,35.5,84.675,0,0,22,0,22,0,0,22,0,0,31.008272,9.523741,12400,4051,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
KC10-XDAT024-D0091R0003,KC10-XDAT024-D0091R0003S01,KC10-XDAT024,STRATEGIC,STRATEGIC,KC-10,KC-10,NO,NO,91,95.21237,YES,4.212372,8.687987,NO,8,0,49,82.218,0,0,22,0,22,0,0,22,0,0,36.597034,15.112504,14562,6213,NO,"",-1,0,XDAT,FJXT,HNTK,XDAT,YES,NO
