LocationName,LocationGeoloc,Organization,SupplyType,SupplyName,CargoItem,Day,TotalRequirement,ConsumptionDemand,AircraftFuelDemand,OtherDemand,TotalConsumptionDemand,LocalStockage,TheaterStockage,TotalStockage,SafetyLevel,OnHand,NetInventory,InventoryChange,Production,AirDeliveries,SeaDeliveries,LandDeliveries,InPlaceDeliveries,LocalUse,AirDepartures,SeaDepartures,LandDepartures,InPlaceDepartures,MissedDemand,Shortfall,Capacity,LocalDeliveries,ControlLimit
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,109,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,141.96976,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,109,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,153.80714,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,109,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,827.2556,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,110,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,34.73346,32.09696,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,110,0,0,0,0,0,0,0,0,0,118,22,-96,0,22,0,0,0,0,0,0,118,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,110,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,29.368973,29.119972,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,110,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,170.33601,182.2295,11.893494,0,0,0,38,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,110,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,184.21399,169.03699,-15.177002,0,0,0,24,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,110,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,291.89294,338.265,46.37207,0,0,0,91.72706,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,110,0,0,0,0,0,0,0,0,0,999549,999524,-25,450,0,0,0,0,0,25,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,110,0,0,0,0,0,0,0,0,0,999999,999974,-25,0,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,110,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,110,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1468.5062,1332.0027,-136.50354,0,0,0,171.12549,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,110,0.166,0.166,0,0,0.166,0,0,0,0.504,33.28497,33.11897,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,110,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,10.3923855,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,110,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,105.39858,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,110,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,143.80403,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,110,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,155.93024,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,110,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,841.6582,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,111,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,32.09696,39.460457,7.3634987,0,0,0,10,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,111,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,111,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,29.119972,28.870972,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,111,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,182.2295,156.123,-26.106506,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,111,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,169.03699,162.568,-6.468994,0,0,0,32.708008,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,111,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,338.265,292.91003,-45.35498,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,111,0,0,0,0,0,0,0,0,0,999524,999924,400,475,0,0,0,0,0,25,50,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,111,0,0,0,0,0,0,0,0,0,999974,999974,0,25,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,111,0,0,0,0,0,0,0,0,0,40,30,-10,0,0,0,0,0,0,0,0,10,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,111,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1332.0027,1085.6655,-246.33716,0,0,0,61.291996,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,111,0.166,0.166,0,0,0.166,0,0,0,0.504,33.11897,32.95297,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,111,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,10.515718,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,111,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,106.62144,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,111,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,145.63832,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,111,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,158.05333,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,111,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,856.0608,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,112,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,39.460457,36.823956,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,112,0,0,0,0,0,0,0,0,0,22,1422,1400,0,50,1350,0,0,0,0,0,0,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,112,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,28.870972,28.621971,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,112,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,156.123,130.0165,-26.106506,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,112,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,162.568,123.39099,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,112,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,292.91003,247.55504,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,112,0,0,0,0,0,0,0,0,0,999924,999524,-400,75,0,0,0,0,0,25,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,112,0,0,0,0,0,0,0,0,0,999974,999974,0,25,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,112,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,112,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1085.6655,778.0365,-307.62903,0,0,0,0,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,112,0.166,0.166,0,0,0.166,0,0,0,0.504,32.95297,32.78697,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,112,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,10.639051,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,112,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,107.84429,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,112,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,147.4726,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,112,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,160.17642,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,112,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,870.46344,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,113,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,36.823956,34.187454,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,113,0,0,0,0,0,0,0,0,0,1422,114.74121,-1307.2588,0,24,0,0,0,0,0,0,1331.2588,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,113,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,28.621971,28.37297,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,113,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,130.0165,103.909996,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,113,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,123.39099,84.21399,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,113,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,247.55504,202.20004,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,113,0,0,0,0,0,0,0,0,0,999524,999524,0,475,0,0,0,0,0,25,450,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,113,0,0,0,0,0,0,0,0,0,999974,999974,0,25,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,113,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,113,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,778.0365,470.40747,-307.62903,0,0,0,0,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,113,0.166,0.166,0,0,0.166,0,0,0,0.504,32.78697,32.620968,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,113,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,10.762385,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,113,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,109.067154,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,113,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,149.30688,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,113,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,162.29951,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,113,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,884.866,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,114,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,34.187454,41.550957,7.3635025,0,0,0,10,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,114,0,0,0,0,0,0,0,0,0,114.74121,490,375.2588,0,76,414,0,0,0,0,0,114.74121,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,114,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,28.37297,28.12397,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,114,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,103.909996,127.8035,23.893501,0,0,0,50,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,114,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,84.21399,162.568,78.354004,0,0,0,117.53101,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,114,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,202.20004,156.84505,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,114,0,0,0,0,0,0,0,0,0,999524,998632.25,-891.75,475,0,0,0,0,0,71.93364,1294.8054,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,114,0,0,0,0,0,0,0,0,0,999974,999927.06,-46.9375,25,0,0,0,0,0,71.93364,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,114,0,0,0,0,0,0,0,0,0,30,20,-10,0,0,0,0,0,0,0,0,10,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,114,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,470.40747,1380.4373,910.0298,0,0,0,1217.6588,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,114,0.166,0.166,0,0,0.166,0,0,0,0.504,32.620968,32.454967,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,114,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,10.885719,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,114,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,110.29001,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,114,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,151.14117,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,114,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,164.4226,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,114,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,899.2687,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,115,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,41.550957,38.914455,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,115,0,0,0,0,0,0,0,0,0,490,562,72,0,40,522,0,0,0,0,0,490,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,115,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,28.12397,27.87497,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,115,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,127.8035,101.697,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,115,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,162.568,123.39099,-39.177002,0,0,0,0,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,115,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,156.84505,161.49005,4.6450043,0,0,0,50,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,115,0,0,0,0,0,0,0,0,0,998632.25,999999,1366.75,1366.75,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,115,0,0,0,0,0,0,0,0,0,999927.06,999999,71.9375,71.9375,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,115,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,115,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1380.4373,1083.6185,-296.81873,0,0,0,10.810221,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,115,0.166,0.166,0,0,0.166,0,0,0,0.504,32.454967,32.288967,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,115,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,11.009052,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,115,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,111.51286,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,115,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,152.97546,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,115,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,166.54572,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,115,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,913.67126,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,116,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,38.914455,36.277954,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,116,0,0,0,0,0,0,0,0,0,562,650,88,0,56,594,0,0,0,0,0,562,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,116,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,27.87497,27.625969,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,116,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,101.697,125.5905,23.893501,0,0,0,50,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,116,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,123.39099,162.56798,39.176987,0,0,0,78.354004,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,116,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,161.49005,238.20003,76.70998,0,0,0,122.06496,0,45.354996,0,0,0,0,0,0,999999,0,0
MECHANICSBURG,PVSD,MECHANICSBURG,0,GEN-RESUPPLY,JDB,116,0,0,0,0,0,0,0,0,0,999999,999974,-25,0,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
DMA DPO PHILADEL,TECV,PHILADELPHIA,0,GEN-RESUPPLY,JDB,116,0,0,0,0,0,0,0,0,0,999999,999974,-25,0,0,0,0,0,0,25,0,0,0,0,0,999999,0,0
TUNISIASEABASE,SEA1,SEABASE,0,GEN-RESUPPLY,JDB,116,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,0,GEN-RESUPPLY,JDB,116,307.62903,307.62903,0,0,307.62903,0,0,0,950.4811,1083.6185,983.9895,-99.62903,0,0,0,208,0,307.62903,0,0,0,0,0,0,999999,0,0
THYNA,FUQN,THYNA-EL MAOU,0,GEN-RESUPPLY,JDB,116,0.166,0.166,0,0,0.166,0,0,0,0.504,32.288967,32.122967,-0.16600037,0,0,0,0,0,0.166,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,ABN,2,GEN-POL,GAD,116,0.123333335,0.123333335,0,0,0.123333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123333335,11.132385,999999,0,0
GABES,HNTM,GABES (HNTM),2,GEN-POL,GAD,116,1.2228572,1.2228572,0,0,1.2228572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2228572,112.73572,999999,0,0
GAFSA,HPBF,GAFSA,2,GEN-POL,GAD,116,1.8342856,1.8342856,0,0,1.8342856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8342856,154.80975,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,2,GEN-POL,GAD,116,2.1230953,2.1230953,0,0,2.1230953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1230953,168.66881,999999,0,0
CHEIKH LARBI TEBE,WSVC,TEBESSA,2,GEN-POL,GAD,116,14.402619,14.402619,0,0,14.402619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402619,928.07385,999999,0,0
BIR EL ATER,BQWK,ABN,0,GEN-RESUPPLY,JDB,117,2.6365001,2.6365001,0,0,2.6365001,0,0,0,8.1449995,36.277954,33.641453,-2.6365013,0,0,0,0,0,2.6365001,0,0,0,0,0,0,999999,0,0
BIR EL ATER,BQWK,BIR EL ATER,0,GEN-RESUPPLY,JDB,117,0,0,0,0,0,0,0,0,0,650,427,-223,0,31,396,0,0,0,0,0,650,0,0,0,999999,0,0
MATMATA,HNTK,GABES,0,GEN-RESUPPLY,JDB,117,0.24899998,0.24899998,0,0,0.24899998,0,0,0,0.75600004,27.625969,27.376968,-0.24900055,0,0,0,0,0,0.24899998,0,0,0,0,0,0,999999,0,0
GABES,HNTM,GABES (HNTM),0,GEN-RESUPPLY,JDB,117,26.1065,26.1065,0,0,26.1065,0,0,0,80.6655,125.5905,99.484,-26.106499,0,0,0,0,0,26.1065,0,0,0,0,0,0,999999,0,0
GAFSA,HPBF,GAFSA,0,GEN-RESUPPLY,JDB,117,39.177002,39.177002,0,0,39.177002,0,0,0,121.047,162.56798,240.92198,78.354004,0,0,0,117.531006,0,39.177002,0,0,0,0,0,0,999999,0,0
DJERBA,JEAH,JERBA-ZARZIS,0,GEN-RESUPPLY,JDB,117,45.354996,45.354996,0,0,45.354996,0,0,0,140.133,238.20003,192.84503,-45.354996,0,0,0,0,0,45.354996,0,0,0,0,0,0,999999,0,0
