Day,Fleet,AircraftType,OwnedAircraft,BorrowedAircraft,Shared,SchedulingCandidates,TotalUsed,TotalMissions,StartedMissions,ChannelMissions,RepositionMissions,EmptyMissions,AvailableUteHours,TotalFlyingHours,LoadedFlyingHours,UploadHours,DownloadHours,HomeHours,EnrouteHours,RecoveryHours,ChannelSvcHours,MogDelay,CrewRestHours,ItineraryDelay,ConfigurationChange,ReconfigurationDelay,TotalMiles,LoadedMiles,BulkSTons,OverSTons,OutSTons,PAX,UnschedBulk,UnschedOver,UnschedOut,UnschedPAX,0DecileLoaded,1DecileLoaded,2DecileLoaded,3DecileLoaded,4DecileLoaded,5DecileLoaded,6DecileLoaded,7DecileLoaded,8DecileLoaded,9DecileLoaded
82,STRATEGIC,KC-10,38,0,0,34,7,7,0,0,0,3,380.000,47.323,23.772,.000,12.000,4.500,6.000,.000,.000,.000,59.249,.000,NO,.000,20628,11764,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
83,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
83,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,1,203.200,8.232,.000,.768,.000,.000,2.250,.000,.000,.000,12.750,.000,NO,.000,1709,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
83,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
83,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
83,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,4,380.000,36.435,.000,.000,.000,.000,12.000,.000,.000,.000,47.565,.000,NO,.000,12184,0,.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,0,0,0
84,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
84,STRATEGIC,C-17,16,0,0,16,5,5,4,0,0,1,203.200,47.594,22.078,9.000,.000,2.250,9.000,.000,.000,.000,34.548,.000,NO,.000,16322,8648,62.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,1,3,0,0
84,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
84,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
84,STRATEGIC,KC-10,38,0,0,38,4,8,4,0,0,8,380.000,43.275,.000,20.000,.000,6.000,.000,.000,.000,.000,26.725,.000,NO,.000,17504,0,.0,.0,.0,0,.0,.0,.0,0,8,0,0,0,0,0,0,0,0,0
85,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
85,STRATEGIC,C-17,16,0,0,12,4,4,0,0,0,0,203.200,39.231,18.292,.000,9.000,.000,9.000,.000,.000,.000,38.769,.000,NO,.000,16204,8960,62.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,1,3,0,0
85,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
85,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
85,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,0,380.000,38.095,38.095,.000,12.000,.000,6.000,.000,.000,.000,39.905,.000,NO,.000,17608,17608,88.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,4,0,0
86,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
86,STRATEGIC,C-17,16,0,0,16,4,4,0,0,0,4,203.200,28.556,.000,.000,.000,9.000,.000,.000,.000,.000,28.682,.000,NO,.000,7244,0,.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,0,0,0
86,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
86,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
86,STRATEGIC,KC-10,38,0,0,34,7,7,3,0,0,4,380.000,69.663,11.867,15.000,.000,.000,12.000,.000,.000,.000,71.337,.000,NO,.000,25978,4923,50.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,2,0,0
87,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
87,STRATEGIC,C-17,16,0,0,16,4,4,4,0,4,4,203.200,23.345,.000,.000,.000,9.000,.000,.000,.000,.000,.000,.000,NO,.000,10300,0,.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,0,0,0
87,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
87,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
87,STRATEGIC,KC-10,38,0,0,35,7,7,0,0,0,4,380.000,45.597,16.704,.000,9.000,6.000,4.500,.000,.000,.000,76.467,.000,NO,.000,19231,8339,50.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,2,0,0
88,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
88,STRATEGIC,C-17,16,0,0,16,1,1,1,0,0,0,203.200,7.310,5.519,2.250,.000,.000,1.691,.000,.000,.000,12.750,.000,NO,.000,3010,435,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
88,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
88,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
88,STRATEGIC,KC-10,38,0,0,35,7,7,4,0,0,3,380.000,60.702,14.323,20.000,.000,.000,9.000,.000,.000,1.500,76.798,.000,NO,.000,23420,5942,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
89,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
89,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,0,203.200,6.959,6.959,.000,1.482,.000,2.809,.000,.000,.000,12.750,.000,NO,.000,3856,3856,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
89,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
89,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
89,STRATEGIC,KC-10,38,0,0,34,7,7,0,0,0,3,380.000,47.323,23.772,.000,12.000,4.500,6.000,.000,.000,.000,51.701,.000,NO,.000,20628,11764,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
90,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
90,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,1,203.200,8.232,.000,.768,.000,.000,2.250,.000,.000,.000,12.750,.000,NO,.000,1709,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
90,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
90,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
90,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,4,380.000,36.435,.000,.000,.000,.000,12.000,.000,.000,.000,47.565,.000,NO,.000,12184,0,.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,0,0,0
91,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
91,STRATEGIC,C-17,16,0,0,16,1,1,0,0,0,1,203.200,4.142,.000,.000,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000,1494,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
91,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
91,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
91,STRATEGIC,KC-10,38,0,0,38,7,11,7,0,0,8,380.000,70.275,11.867,35.000,.000,6.000,.000,.000,.000,1.500,55.225,.000,NO,.000,28994,4923,66.0,.0,.0,0,.0,.0,.0,0,8,0,0,0,0,0,0,3,0,0
92,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
92,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
92,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
92,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
92,STRATEGIC,KC-10,38,0,0,31,7,7,0,0,0,0,380.000,52.304,48.440,.000,12.000,.000,11.666,.000,.000,9.984,82.046,.000,NO,.000,22897,21467,150.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,1,6,0,0
93,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
93,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
93,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
93,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
93,STRATEGIC,KC-10,38,0,0,31,7,7,0,0,0,4,380.000,65.433,11.948,.000,9.000,.000,15.782,.000,.000,.000,77.786,.000,NO,.000,25133,7360,62.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,1,2,0,0
94,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
94,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
94,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
94,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
94,STRATEGIC,KC-10,38,0,0,37,7,12,5,0,0,12,380.000,58.221,.000,18.879,.000,6.000,5.552,.000,.000,.000,63.856,.000,NO,.000,25947,0,.0,.0,.0,0,.0,.0,.0,0,12,0,0,0,0,0,0,0,0,0
95,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
95,STRATEGIC,C-17,16,0,0,16,0,0,0,0,0,0,203.200,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
95,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
95,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
95,STRATEGIC,KC-10,38,0,0,33,6,6,0,0,0,1,380.000,46.735,43.138,6.121,6.000,1.500,7.500,.000,.000,.000,57.241,.000,NO,.000,16856,15493,100.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,1,0,0,4,0,0
96,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
96,STRATEGIC,C-17,16,0,0,16,2,2,2,0,0,0,203.200,14.619,11.039,4.500,.000,.000,3.381,.000,.000,.000,25.500,.000,NO,.000,6020,870,32.0,.0,.0,0,5.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
96,STRATEGIC,C-5A,37,0,0,37,1,1,1,0,0,1,358.900,5.357,.000,3.750,.000,.000,.000,.000,.000,14.893,.000,.000,NO,.000,4926,0,.0,.0,.0,0,5.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
96,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
96,STRATEGIC,KC-10,38,0,0,33,9,9,4,0,0,2,380.000,80.733,24.392,20.000,9.000,.000,10.500,.000,.000,1.500,94.267,.000,NO,.000,27959,11133,144.0,.0,.0,0,5.0,.0,.0,0,2,0,0,0,1,0,0,6,0,0
97,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
97,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,0,203.200,13.918,13.918,.000,2.963,.000,5.619,.000,.000,.000,25.500,.000,NO,.000,7712,7712,32.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0
97,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,0,358.900,9.312,9.312,.000,.432,.000,.000,.000,.000,3.006,11.250,.000,NO,.000,2162,2162,30.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0
97,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
97,STRATEGIC,KC-10,38,0,0,31,9,9,0,0,0,5,380.000,70.214,23.772,.000,12.000,3.000,12.000,.000,.000,.000,103.698,.000,NO,.000,28165,11764,88.0,.0,.0,0,.0,.0,.0,0,5,0,0,0,0,0,0,4,0,0
98,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
98,STRATEGIC,C-17,16,0,0,14,2,2,0,0,0,2,203.200,16.463,.000,1.537,.000,.000,4.500,.000,.000,.000,25.500,.000,NO,.000,3418,0,.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
98,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,3.315,.000,2.818,.000,.000,3.250,.000,.000,.000,14.617,.000,NO,.000,3994,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
98,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
98,STRATEGIC,KC-10,38,0,0,34,9,10,3,0,0,8,380.000,65.302,7.911,15.000,.000,4.500,12.000,.000,.000,.000,74.246,.000,NO,.000,24238,3282,28.0,.0,.0,0,.0,.0,.0,0,8,0,1,0,0,0,0,1,0,0
99,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
99,STRATEGIC,C-17,16,0,0,16,2,2,0,0,0,2,203.200,8.284,.000,.000,.000,4.500,.000,.000,.000,.000,.000,.000,NO,.000,2988,0,.0,.0,.0,0,.0,.0,.0,0,2,0,0,0,0,0,0,0,0,0
99,STRATEGIC,C-5A,37,0,0,36,1,1,0,0,0,1,358.900,12.997,.000,.000,.000,2.121,.000,.000,.000,.000,8.883,.000,NO,.000,949,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
99,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
99,STRATEGIC,KC-10,38,0,0,35,7,7,0,0,0,4,380.000,47.621,20.660,.000,9.000,6.000,4.500,.000,.000,.000,40.411,.000,NO,.000,20139,9961,50.0,.0,.0,0,.0,.0,.0,0,4,0,1,0,0,0,0,2,0,0
100,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
100,STRATEGIC,C-17,16,0,0,16,1,1,1,0,0,0,203.200,7.310,5.519,2.250,.000,.000,1.691,.000,.000,.000,12.750,.000,NO,.000,3010,435,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
100,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,1.129,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
100,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
100,STRATEGIC,KC-10,38,0,0,35,7,7,4,0,0,3,380.000,62.634,14.323,20.000,.000,.000,7.661,.000,.000,1.500,76.205,.000,NO,.000,24134,5942,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
101,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
101,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,0,203.200,6.959,6.959,.000,1.482,.000,2.809,.000,.000,.000,12.750,.000,NO,.000,3856,3856,12.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,1,0,0,0,0
101,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
101,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
101,STRATEGIC,KC-10,38,0,0,34,7,7,0,0,0,3,380.000,47.323,23.772,.000,12.000,4.500,7.339,.000,.000,.000,63.968,.000,NO,.000,20628,11764,88.0,.0,.0,0,.0,.0,.0,0,3,0,0,0,0,0,0,4,0,0
102,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
102,STRATEGIC,C-17,16,0,0,15,1,1,0,0,0,1,203.200,8.232,.000,.768,.000,.000,2.250,.000,.000,.000,12.750,.000,NO,.000,1709,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
102,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
102,STRATEGIC,CH47,3,0,0,3,0,0,0,0,0,0,30.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
102,STRATEGIC,KC-10,38,0,0,34,4,4,0,0,0,4,380.000,36.435,.000,.000,.000,.000,12.000,.000,.000,.000,47.565,.000,NO,.000,12184,0,.0,.0,.0,0,.0,.0,.0,0,4,0,0,0,0,0,0,0,0,0
103,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
103,STRATEGIC,C-17,16,0,0,16,1,1,0,0,0,1,203.200,4.142,.000,.000,.000,2.250,.000,.000,.000,.000,.000,.000,NO,.000,1494,0,.0,.0,.0,0,.0,.0,.0,0,1,0,0,0,0,0,0,0,0,0
103,STRATEGIC,C-5A,37,0,0,37,0,0,0,0,0,0,358.900,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
103,STRATEGIC,CH47,3,0,0,3,1,1,1,0,0,0,30.000,8.777,8.267,2.250,2.201,2.250,.000,.000,.000,.000,.000,.000,NO,.000,124,0,10.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,1
103,STRATEGIC,KC-10,38,0,0,38,6,9,5,0,0,7,380.000,56.231,7.911,25.000,.000,6.000,.000,.000,.000,.000,41.278,.000,NO,.000,22975,3282,44.0,.0,.0,0,.0,.0,.0,0,7,0,0,0,0,0,0,2,0,0
104,STRATEGIC,B-747P,73,0,0,73,0,0,0,0,0,0,730.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,NO,.000,0,0,.0,.0,.0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0
