Model,FedTime,Name,GeneratingOrg,ReceivingOrg,Origin,RLD,POE,POD,Destination,Operation,RDD,CargoType,Amount,Commodity,CargoCategoryCode,HighPriority,Platform,NumPlatforms,ToPoeOwnerName,ToPodOwnerName,ToPodMode,ToDestOwnerName
MAIN,78.05,1:0000510,MECHANICSBURG,BIR EL ATER,PVSD,78,"","",BQWK,THEATER1,94,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,78.05,1:0000511,MECHANICSBURG,BIR EL ATER,PVSD,87,"","",BQWK,THEATER1,94,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,78.05,1:0000512,PHILADELPHIA,BIR EL ATER,TECV,87,"","",BQWK,THEATER1,94,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,79.05,1:0000513,BIR EL ATER,GABES (HNTM),BQWK,79,"","",HNTM,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000514,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000515,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000516,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000517,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000518,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000519,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000520,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000521,BIR EL ATER,TEBESSA,BQWK,79,"","",WSVC,THEATER1,79,STONS,22.913238525390625,GEN-RESUPPLY,JDB,false,PALLET_463L,23,,,LAND,
MAIN,79.05,1:0000522,BIR EL ATER,GAFSA,BQWK,79,"","",HPBF,THEATER1,79,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,79.05,1:0000523,MECHANICSBURG,BIR EL ATER,PVSD,79,"","",BQWK,THEATER1,95,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,79.05,1:0000524,MECHANICSBURG,BIR EL ATER,PVSD,88,"","",BQWK,THEATER1,95,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,79.05,1:0000525,PHILADELPHIA,BIR EL ATER,TECV,88,"","",BQWK,THEATER1,95,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,80.05,1:0000526,BIR EL ATER,GABES (HNTM),BQWK,80,"","",HNTM,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000527,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000528,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000529,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000530,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000531,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000532,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000533,BIR EL ATER,TEBESSA,BQWK,80,"","",WSVC,THEATER1,80,STONS,16.570068359375,GEN-RESUPPLY,JDB,false,PALLET_463L,17,,,LAND,
MAIN,80.05,1:0000534,BIR EL ATER,GAFSA,BQWK,80,"","",HPBF,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000535,BIR EL ATER,JERBA-ZARZIS,BQWK,80,"","",JEAH,THEATER1,80,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,80.05,1:0000536,SEABASE,ABN,SEA1,80,"","",BQWK,THEATER1,87,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,80.05,1:0000537,MECHANICSBURG,BIR EL ATER,PVSD,80,"","",BQWK,THEATER1,96,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,80.05,1:0000538,MECHANICSBURG,BIR EL ATER,PVSD,89,"","",BQWK,THEATER1,96,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,80.05,1:0000539,PHILADELPHIA,BIR EL ATER,TECV,89,"","",BQWK,THEATER1,96,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,81.05,1:0000540,BIR EL ATER,GABES (HNTM),BQWK,81,"","",HNTM,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000541,BIR EL ATER,JERBA-ZARZIS,BQWK,81,"","",JEAH,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000542,BIR EL ATER,JERBA-ZARZIS,BQWK,81,"","",JEAH,THEATER1,81,STONS,23.03350067138672,GEN-RESUPPLY,JDB,false,PALLET_463L,24,,,LAND,
MAIN,81.05,1:0000543,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000544,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000545,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000546,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000547,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000548,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000549,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,81.05,1:0000550,BIR EL ATER,TEBESSA,BQWK,81,"","",WSVC,THEATER1,81,STONS,12.318756103515625,GEN-RESUPPLY,JDB,false,PALLET_463L,13,,,LAND,
MAIN,81.05,1:0000551,BIR EL ATER,GAFSA,BQWK,81,"","",HPBF,THEATER1,81,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000552,BIR EL ATER,JERBA-ZARZIS,BQWK,82,"","",JEAH,THEATER1,82,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000553,BIR EL ATER,JERBA-ZARZIS,BQWK,82,"","",JEAH,THEATER1,82,STONS,40.38850402832031,GEN-RESUPPLY,JDB,false,PALLET_463L,41,,,LAND,
MAIN,82.05,1:0000554,BIR EL ATER,TEBESSA,BQWK,82,"","",WSVC,THEATER1,82,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000555,BIR EL ATER,TEBESSA,BQWK,82,"","",WSVC,THEATER1,82,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000556,BIR EL ATER,TEBESSA,BQWK,82,"","",WSVC,THEATER1,82,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000557,BIR EL ATER,TEBESSA,BQWK,82,"","",WSVC,THEATER1,82,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000558,BIR EL ATER,TEBESSA,BQWK,82,"","",WSVC,THEATER1,82,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,82.05,1:0000559,BIR EL ATER,TEBESSA,BQWK,82,"","",WSVC,THEATER1,82,STONS,42.31878662109375,GEN-RESUPPLY,JDB,false,PALLET_463L,43,,,LAND,
MAIN,82.05,1:0000560,MECHANICSBURG,BIR EL ATER,PVSD,82,"","",BQWK,THEATER1,98,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,82.05,1:0000561,MECHANICSBURG,BIR EL ATER,PVSD,91,"","",BQWK,THEATER1,98,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,82.05,1:0000562,PHILADELPHIA,BIR EL ATER,TECV,91,"","",BQWK,THEATER1,98,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,83.05,1:0000563,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000564,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000565,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000566,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000567,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000568,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000569,BIR EL ATER,TEBESSA,BQWK,83,"","",WSVC,THEATER1,83,STONS,36.31866455078125,GEN-RESUPPLY,JDB,false,PALLET_463L,37,,,LAND,
MAIN,83.05,1:0000570,BIR EL ATER,JERBA-ZARZIS,BQWK,83,"","",JEAH,THEATER1,83,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,83.05,1:0000571,MECHANICSBURG,BIR EL ATER,PVSD,83,"","",BQWK,THEATER1,99,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,83.05,1:0000572,MECHANICSBURG,BIR EL ATER,PVSD,92,"","",BQWK,THEATER1,99,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,83.05,1:0000573,PHILADELPHIA,BIR EL ATER,TECV,92,"","",BQWK,THEATER1,99,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,84.05,1:0000574,BIR EL ATER,GABES (HNTM),BQWK,84,"","",HNTM,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000575,BIR EL ATER,JERBA-ZARZIS,BQWK,84,"","",JEAH,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000576,BIR EL ATER,JERBA-ZARZIS,BQWK,84,"","",JEAH,THEATER1,84,STONS,20.065017700195312,GEN-RESUPPLY,JDB,false,PALLET_463L,21,,,LAND,
MAIN,84.05,1:0000577,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000578,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000579,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000580,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000581,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000582,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000583,BIR EL ATER,TEBESSA,BQWK,84,"","",WSVC,THEATER1,84,STONS,36.318756103515625,GEN-RESUPPLY,JDB,false,PALLET_463L,37,,,LAND,
MAIN,84.05,1:0000584,BIR EL ATER,GAFSA,BQWK,84,"","",HPBF,THEATER1,84,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,84.05,1:0000585,SEABASE,ABN,SEA1,84,"","",BQWK,THEATER1,91,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,84.05,1:0000586,MECHANICSBURG,BIR EL ATER,PVSD,84,"","",BQWK,THEATER1,100,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,84.05,1:0000587,MECHANICSBURG,BIR EL ATER,PVSD,93,"","",BQWK,THEATER1,100,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,84.05,1:0000588,PHILADELPHIA,BIR EL ATER,TECV,93,"","",BQWK,THEATER1,100,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,85.05,1:0000589,BIR EL ATER,GABES (HNTM),BQWK,85,"","",HNTM,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000590,BIR EL ATER,GAFSA,BQWK,85,"","",HPBF,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000591,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000592,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000593,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000594,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000595,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000596,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000597,BIR EL ATER,TEBESSA,BQWK,85,"","",WSVC,THEATER1,85,STONS,34.10650634765625,GEN-RESUPPLY,JDB,false,PALLET_463L,35,,,LAND,
MAIN,85.05,1:0000598,BIR EL ATER,JERBA-ZARZIS,BQWK,85,"","",JEAH,THEATER1,85,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,85.05,1:0000599,MECHANICSBURG,BIR EL ATER,PVSD,85,"","",BQWK,THEATER1,101,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,85.05,1:0000600,MECHANICSBURG,BIR EL ATER,PVSD,94,"","",BQWK,THEATER1,101,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,85.05,1:0000601,PHILADELPHIA,BIR EL ATER,TECV,94,"","",BQWK,THEATER1,101,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,86.05,1:0000602,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,86.05,1:0000603,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,86.05,1:0000604,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,86.05,1:0000605,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,86.05,1:0000606,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,86.05,1:0000607,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,86.05,1:0000608,BIR EL ATER,TEBESSA,BQWK,86,"","",WSVC,THEATER1,86,STONS,34.1063232421875,GEN-RESUPPLY,JDB,false,PALLET_463L,35,,,LAND,
MAIN,86.05,1:0000609,MECHANICSBURG,SEABASE,PVSD,86,"","",SEA1,THEATER1,88,STONS,50.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,6,,,SEA,
MAIN,86.05,1:0000610,MECHANICSBURG,BIR EL ATER,PVSD,86,"","",BQWK,THEATER1,102,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,86.05,1:0000611,MECHANICSBURG,BIR EL ATER,PVSD,95,"","",BQWK,THEATER1,102,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,86.05,1:0000612,PHILADELPHIA,BIR EL ATER,TECV,95,"","",BQWK,THEATER1,102,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,87.05,1:0000613,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000614,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000615,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000616,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000617,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000618,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000619,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000620,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,87.05,1:0000621,BIR EL ATER,TEBESSA,BQWK,87,"","",WSVC,THEATER1,87,STONS,32.68853759765625,GEN-RESUPPLY,JDB,false,PALLET_463L,33,,,LAND,
MAIN,88.05,1:0000622,BIR EL ATER,GAFSA,BQWK,88,"","",HPBF,THEATER1,88,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,88.05,1:0000623,BIR EL ATER,GAFSA,BQWK,88,"","",HPBF,THEATER1,88,STONS,26.96795654296875,GEN-RESUPPLY,JDB,false,PALLET_463L,27,,,LAND,
MAIN,88.05,1:0000624,MECHANICSBURG,BIR EL ATER,PVSD,88,"","",BQWK,THEATER1,104,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,88.05,1:0000625,MECHANICSBURG,BIR EL ATER,PVSD,97,"","",BQWK,THEATER1,104,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,88.05,1:0000626,PHILADELPHIA,BIR EL ATER,TECV,97,"","",BQWK,THEATER1,104,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,89.05,1:0000627,BIR EL ATER,GAFSA,BQWK,89,"","",HPBF,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000628,BIR EL ATER,GAFSA,BQWK,89,"","",HPBF,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000629,BIR EL ATER,GAFSA,BQWK,89,"","",HPBF,THEATER1,89,STONS,8.14495849609375,GEN-RESUPPLY,JDB,true,PALLET_463L,9,,,LAND,
MAIN,89.05,1:0000630,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000631,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000632,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000633,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000634,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000635,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000636,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000637,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000638,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000639,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000640,BIR EL ATER,TEBESSA,BQWK,89,"","",WSVC,THEATER1,89,STONS,48.6689453125,GEN-RESUPPLY,JDB,false,PALLET_463L,49,,,LAND,
MAIN,89.05,1:0000641,BIR EL ATER,GABES (HNTM),BQWK,89,"","",HNTM,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000642,BIR EL ATER,JERBA-ZARZIS,BQWK,89,"","",JEAH,THEATER1,89,STONS,50.0,GEN-RESUPPLY,JDB,false,PALLET_463L,50,,,LAND,
MAIN,89.05,1:0000643,BIR EL ATER,JERBA-ZARZIS,BQWK,89,"","",JEAH,THEATER1,89,STONS,2.3864593505859375,GEN-RESUPPLY,JDB,false,PALLET_463L,3,,,LAND,
MAIN,89.05,1:0000644,SEABASE,ABN,SEA1,89,"","",BQWK,THEATER1,95,STONS,10.0,GEN-RESUPPLY,JDB,false,PALLET_463L,10,,,AIR,
MAIN,89.05,1:0000645,MECHANICSBURG,BIR EL ATER,PVSD,89,"","",BQWK,THEATER1,105,STONS,450.0,GEN-RESUPPLY,JDB,false,CONTAINER_20_FOOT,50,,,SEA,
MAIN,89.05,1:0000646,MECHANICSBURG,BIR EL ATER,PVSD,98,"","",BQWK,THEATER1,105,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,89.05,1:0000647,PHILADELPHIA,BIR EL ATER,TECV,98,"","",BQWK,THEATER1,105,STONS,25.0,GEN-RESUPPLY,JDB,false,PALLET_463L,25,,,AIR,
MAIN,90.05,1:0000648,BIR EL ATER,TEBESSA,BQWK,90,"","",WSVC,THEATER1,90,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
MAIN,90.05,1:0000649,BIR EL ATER,TEBESSA,BQWK,90,"","",WSVC,THEATER1,90,STONS,50.0,GEN-RESUPPLY,JDB,true,PALLET_463L,50,,,LAND,
