StartName,StartGeo,EndName,EndGeo,Time
ALAMEDA,ADNB,BALTIMORE OUTPORT,AVBU,5.3
ALAMEDA,ADNB,BEAUMONT T2,BBNQ,3.7
ALAMEDA,ADNB,BEAUMONT,BBNV,3.7
ALAMEDA,ADNB,CHARLESTON,DKSD,5.2
ALAMEDA,ADNB,CONCORD,EGNN,0.0
ALAMEDA,ADNB,CORPUS CHRISTI NA,ENCN,3.5
ALAMEDA,ADNB,EARLE NWS,FQZF,5.5
ALAMEDA,ADNB,FREEPORT,HAGC,3.6
ALAMEDA,ADNB,GULFPORT,JTVH,4.3
ALAMEDA,ADNB,HAYWARD EXECUTIVE,KJGW,0.0
ALAMEDA,ADNB,HOUSTON,LCMT,3.5
ALAMEDA,ADNB,INDIAN ISLAND,LKPE,1.6
ALAMEDA,ADNB,JACKSONVILLE,LSGM,5.1
ALAMEDA,ADNB,LONG BEACH,NPTU,0.8
ALAMEDA,ADNB,LOS ANGELES,NSAN,0.8
ALAMEDA,ADNB,MAYPORT NAVAL ST,PPSH,5.2
ALAMEDA,ADNB,MIAMI,QCFF,5.6
ALAMEDA,ADNB,MOREHEAD CITY,QTUP,5.5
ALAMEDA,ADNB,NEW ORLEANS,RQNK,4.2
ALAMEDA,ADNB,NEW YORK,RRHU,5.6
ALAMEDA,ADNB,NEW YORK PORT EMB,RRRK,5.6
ALAMEDA,ADNB,NEWPORT,RUAM,5.9
ALAMEDA,ADNB,NEWPORT T2,RUAQ,5.9
ALAMEDA,ADNB,NEWPORT NEWS,RULV,5.4
ALAMEDA,ADNB,NORFOLK,SBEA,5.4
ALAMEDA,ADNB,NORFOLK T2,SBEQ,5.4
ALAMEDA,ADNB,OAKLAND SEALAND T,SERU,0.0
ALAMEDA,ADNB,PORT EVERGLADES,TNVX,5.6
ALAMEDA,ADNB,PORT HUENEME NCBC,TNZY,0.7
ALAMEDA,ADNB,PORTLAND,TQKG,1.2
ALAMEDA,ADNB,SAN DIEGO,UTAC,1.0
ALAMEDA,ADNB,SAN PEDRO,UULX,0.8
ALAMEDA,ADNB,SAVANNAH,UZXJ,5.1
ALAMEDA,ADNB,SEATTLE,VFVN,1.5
ALAMEDA,ADNB,SOUTHPORT MILITAR,WMPT,5.4
ALAMEDA,ADNB,TACOMA,WPVT,1.4
ALAMEDA,ADNB,VANCOUVER,XUDT,1.2
ALAMEDA,ADNB,WILMINGTON,ZBES,5.4
ALAMEDA,ADNC,BALTIMORE OUTPORT,AVBU,5.2
ALAMEDA,ADNC,BEAUMONT T2,BBNQ,3.6
ALAMEDA,ADNC,BEAUMONT,BBNV,3.6
ALAMEDA,ADNC,CHARLESTON,DKSD,5.1
ALAMEDA,ADNC,CONCORD,EGNN,0.1
ALAMEDA,ADNC,CORPUS CHRISTI NA,ENCN,3.4
ALAMEDA,ADNC,EARLE NWS,FQZF,5.4
ALAMEDA,ADNC,FREEPORT,HAGC,3.5
ALAMEDA,ADNC,GULFPORT,JTVH,4.2
ALAMEDA,ADNC,HAYWARD EXECUTIVE,KJGW,0.1
ALAMEDA,ADNC,HOUSTON,LCMT,3.5
ALAMEDA,ADNC,INDIAN ISLAND,LKPE,1.6
ALAMEDA,ADNC,JACKSONVILLE,LSGM,5.1
ALAMEDA,ADNC,LONG BEACH,NPTU,0.7
ALAMEDA,ADNC,LOS ANGELES,NSAN,0.7
ALAMEDA,ADNC,MAYPORT NAVAL ST,PPSH,5.1
ALAMEDA,ADNC,MIAMI,QCFF,5.5
ALAMEDA,ADNC,MOREHEAD CITY,QTUP,5.4
ALAMEDA,ADNC,NEW ORLEANS,RQNK,4.1
ALAMEDA,ADNC,NEW YORK,RRHU,5.5
ALAMEDA,ADNC,NEW YORK PORT EMB,RRRK,5.5
ALAMEDA,ADNC,NEWPORT,RUAM,5.8
ALAMEDA,ADNC,NEWPORT T2,RUAQ,5.8
ALAMEDA,ADNC,NEWPORT NEWS,RULV,5.3
ALAMEDA,ADNC,NORFOLK,SBEA,5.4
ALAMEDA,ADNC,NORFOLK T2,SBEQ,5.4
ALAMEDA,ADNC,OAKLAND SEALAND T,SERU,0.1
ALAMEDA,ADNC,PORT EVERGLADES,TNVX,5.5
ALAMEDA,ADNC,PORT HUENEME NCBC,TNZY,0.6
ALAMEDA,ADNC,PORTLAND,TQKG,1.2
ALAMEDA,ADNC,SAN DIEGO,UTAC,0.9
ALAMEDA,ADNC,SAN PEDRO,UULX,0.7
ALAMEDA,ADNC,SAVANNAH,UZXJ,5.0
ALAMEDA,ADNC,SEATTLE,VFVN,1.5
ALAMEDA,ADNC,SOUTHPORT MILITAR,WMPT,5.3
ALAMEDA,ADNC,TACOMA,WPVT,1.4
ALAMEDA,ADNC,VANCOUVER,XUDT,1.2
ALAMEDA,ADNC,WILMINGTON,ZBES,5.3
ALAMEDA NAS,ADND,BALTIMORE OUTPORT,AVBU,5.3
ALAMEDA NAS,ADND,BEAUMONT T2,BBNQ,3.7
ALAMEDA NAS,ADND,BEAUMONT,BBNV,3.7
ALAMEDA NAS,ADND,CHARLESTON,DKSD,5.2
ALAMEDA NAS,ADND,CONCORD,EGNN,0.1
ALAMEDA NAS,ADND,CORPUS CHRISTI NA,ENCN,3.5
ALAMEDA NAS,ADND,EARLE NWS,FQZF,5.5
ALAMEDA NAS,ADND,FREEPORT,HAGC,3.6
ALAMEDA NAS,ADND,GULFPORT,JTVH,4.3
ALAMEDA NAS,ADND,HAYWARD EXECUTIVE,KJGW,0.0
ALAMEDA NAS,ADND,HOUSTON,LCMT,3.6
ALAMEDA NAS,ADND,INDIAN ISLAND,LKPE,1.5
ALAMEDA NAS,ADND,JACKSONVILLE,LSGM,5.2
ALAMEDA NAS,ADND,LONG BEACH,NPTU,0.8
ALAMEDA NAS,ADND,LOS ANGELES,NSAN,0.8
ALAMEDA NAS,ADND,MAYPORT NAVAL ST,PPSH,5.2
ALAMEDA NAS,ADND,MIAMI,QCFF,5.6
ALAMEDA NAS,ADND,MOREHEAD CITY,QTUP,5.5
ALAMEDA NAS,ADND,NEW ORLEANS,RQNK,4.2
ALAMEDA NAS,ADND,NEW YORK,RRHU,5.6
ALAMEDA NAS,ADND,NEW YORK PORT EMB,RRRK,5.6
ALAMEDA NAS,ADND,NEWPORT,RUAM,5.9
ALAMEDA NAS,ADND,NEWPORT T2,RUAQ,5.9
ALAMEDA NAS,ADND,NEWPORT NEWS,RULV,5.4
ALAMEDA NAS,ADND,NORFOLK,SBEA,5.5
ALAMEDA NAS,ADND,NORFOLK T2,SBEQ,5.5
ALAMEDA NAS,ADND,OAKLAND SEALAND T,SERU,0.0
ALAMEDA NAS,ADND,PORT EVERGLADES,TNVX,5.6
ALAMEDA NAS,ADND,PORT HUENEME NCBC,TNZY,0.7
ALAMEDA NAS,ADND,PORTLAND,TQKG,1.2
ALAMEDA NAS,ADND,SAN DIEGO,UTAC,1.0
ALAMEDA NAS,ADND,SAN PEDRO,UULX,0.8
ALAMEDA NAS,ADND,SAVANNAH,UZXJ,5.1
ALAMEDA NAS,ADND,SEATTLE,VFVN,1.5
ALAMEDA NAS,ADND,SOUTHPORT MILITAR,WMPT,5.4
ALAMEDA NAS,ADND,TACOMA,WPVT,1.4
ALAMEDA NAS,ADND,VANCOUVER,XUDT,1.2
ALAMEDA NAS,ADND,WILMINGTON,ZBES,5.4
ALAMEDA,ADNE,BALTIMORE OUTPORT,AVBU,5.2
ALAMEDA,ADNE,BEAUMONT T2,BBNQ,3.6
ALAMEDA,ADNE,BEAUMONT,BBNV,3.6
ALAMEDA,ADNE,CHARLESTON,DKSD,5.1
ALAMEDA,ADNE,CONCORD,EGNN,0.1
ALAMEDA,ADNE,CORPUS CHRISTI NA,ENCN,3.4
ALAMEDA,ADNE,EARLE NWS,FQZF,5.4
ALAMEDA,ADNE,FREEPORT,HAGC,3.5
ALAMEDA,ADNE,GULFPORT,JTVH,4.2
ALAMEDA,ADNE,HAYWARD EXECUTIVE,KJGW,0.1
ALAMEDA,ADNE,HOUSTON,LCMT,3.5
ALAMEDA,ADNE,INDIAN ISLAND,LKPE,1.6
ALAMEDA,ADNE,JACKSONVILLE,LSGM,5.1
ALAMEDA,ADNE,LONG BEACH,NPTU,0.7
ALAMEDA,ADNE,LOS ANGELES,NSAN,0.7
ALAMEDA,ADNE,MAYPORT NAVAL ST,PPSH,5.1
ALAMEDA,ADNE,MIAMI,QCFF,5.5
ALAMEDA,ADNE,MOREHEAD CITY,QTUP,5.4
ALAMEDA,ADNE,NEW ORLEANS,RQNK,4.1
ALAMEDA,ADNE,NEW YORK,RRHU,5.5
ALAMEDA,ADNE,NEW YORK PORT EMB,RRRK,5.5
ALAMEDA,ADNE,NEWPORT,RUAM,5.8
ALAMEDA,ADNE,NEWPORT T2,RUAQ,5.8
ALAMEDA,ADNE,NEWPORT NEWS,RULV,5.3
ALAMEDA,ADNE,NORFOLK,SBEA,5.4
ALAMEDA,ADNE,NORFOLK T2,SBEQ,5.4
ALAMEDA,ADNE,OAKLAND SEALAND T,SERU,0.1
ALAMEDA,ADNE,PORT EVERGLADES,TNVX,5.5
ALAMEDA,ADNE,PORT HUENEME NCBC,TNZY,0.6
ALAMEDA,ADNE,PORTLAND,TQKG,1.2
ALAMEDA,ADNE,SAN DIEGO,UTAC,0.9
ALAMEDA,ADNE,SAN PEDRO,UULX,0.7
ALAMEDA,ADNE,SAVANNAH,UZXJ,5.0
ALAMEDA,ADNE,SEATTLE,VFVN,1.5
ALAMEDA,ADNE,SOUTHPORT MILITAR,WMPT,5.3
ALAMEDA,ADNE,TACOMA,WPVT,1.4
ALAMEDA,ADNE,VANCOUVER,XUDT,1.2
ALAMEDA,ADNE,WILMINGTON,ZBES,5.3
ALAMEDA NAS,ADNF,BALTIMORE OUTPORT,AVBU,5.3
ALAMEDA NAS,ADNF,BEAUMONT T2,BBNQ,3.7
ALAMEDA NAS,ADNF,BEAUMONT,BBNV,3.7
ALAMEDA NAS,ADNF,CHARLESTON,DKSD,5.2
ALAMEDA NAS,ADNF,CONCORD,EGNN,0.1
ALAMEDA NAS,ADNF,CORPUS CHRISTI NA,ENCN,3.5
ALAMEDA NAS,ADNF,EARLE NWS,FQZF,5.5
ALAMEDA NAS,ADNF,FREEPORT,HAGC,3.6
ALAMEDA NAS,ADNF,GULFPORT,JTVH,4.3
ALAMEDA NAS,ADNF,HAYWARD EXECUTIVE,KJGW,0.0
ALAMEDA NAS,ADNF,HOUSTON,LCMT,3.6
ALAMEDA NAS,ADNF,INDIAN ISLAND,LKPE,1.5
ALAMEDA NAS,ADNF,JACKSONVILLE,LSGM,5.2
ALAMEDA NAS,ADNF,LONG BEACH,NPTU,0.8
ALAMEDA NAS,ADNF,LOS ANGELES,NSAN,0.8
ALAMEDA NAS,ADNF,MAYPORT NAVAL ST,PPSH,5.2
ALAMEDA NAS,ADNF,MIAMI,QCFF,5.6
ALAMEDA NAS,ADNF,MOREHEAD CITY,QTUP,5.5
ALAMEDA NAS,ADNF,NEW ORLEANS,RQNK,4.2
ALAMEDA NAS,ADNF,NEW YORK,RRHU,5.6
ALAMEDA NAS,ADNF,NEW YORK PORT EMB,RRRK,5.6
ALAMEDA NAS,ADNF,NEWPORT,RUAM,5.9
ALAMEDA NAS,ADNF,NEWPORT T2,RUAQ,5.9
ALAMEDA NAS,ADNF,NEWPORT NEWS,RULV,5.4
ALAMEDA NAS,ADNF,NORFOLK,SBEA,5.5
ALAMEDA NAS,ADNF,NORFOLK T2,SBEQ,5.5
ALAMEDA NAS,ADNF,OAKLAND SEALAND T,SERU,0.0
ALAMEDA NAS,ADNF,PORT EVERGLADES,TNVX,5.6
ALAMEDA NAS,ADNF,PORT HUENEME NCBC,TNZY,0.7
ALAMEDA NAS,ADNF,PORTLAND,TQKG,1.2
ALAMEDA NAS,ADNF,SAN DIEGO,UTAC,1.0
ALAMEDA NAS,ADNF,SAN PEDRO,UULX,0.8
ALAMEDA NAS,ADNF,SAVANNAH,UZXJ,5.1
ALAMEDA NAS,ADNF,SEATTLE,VFVN,1.5
ALAMEDA NAS,ADNF,SOUTHPORT MILITAR,WMPT,5.4
ALAMEDA NAS,ADNF,TACOMA,WPVT,1.4
ALAMEDA NAS,ADNF,VANCOUVER,XUDT,1.2
ALAMEDA NAS,ADNF,WILMINGTON,ZBES,5.4
ALAMEDA,ADNG,BALTIMORE OUTPORT,AVBU,5.3
ALAMEDA,ADNG,BEAUMONT T2,BBNQ,3.7
ALAMEDA,ADNG,BEAUMONT,BBNV,3.7
ALAMEDA,ADNG,CHARLESTON,DKSD,5.2
ALAMEDA,ADNG,CONCORD,EGNN,0.0
ALAMEDA,ADNG,CORPUS CHRISTI NA,ENCN,3.5
ALAMEDA,ADNG,EARLE NWS,FQZF,5.5
ALAMEDA,ADNG,FREEPORT,HAGC,3.6
ALAMEDA,ADNG,GULFPORT,JTVH,4.3
ALAMEDA,ADNG,HAYWARD EXECUTIVE,KJGW,0.0
ALAMEDA,ADNG,HOUSTON,LCMT,3.6
ALAMEDA,ADNG,INDIAN ISLAND,LKPE,1.5
ALAMEDA,ADNG,JACKSONVILLE,LSGM,5.1
ALAMEDA,ADNG,LONG BEACH,NPTU,0.8
ALAMEDA,ADNG,LOS ANGELES,NSAN,0.8
ALAMEDA,ADNG,MAYPORT NAVAL ST,PPSH,5.2
ALAMEDA,ADNG,MIAMI,QCFF,5.6
ALAMEDA,ADNG,MOREHEAD CITY,QTUP,5.5
ALAMEDA,ADNG,NEW ORLEANS,RQNK,4.2
ALAMEDA,ADNG,NEW YORK,RRHU,5.6
ALAMEDA,ADNG,NEW YORK PORT EMB,RRRK,5.6
ALAMEDA,ADNG,NEWPORT,RUAM,5.9
ALAMEDA,ADNG,NEWPORT T2,RUAQ,5.9
ALAMEDA,ADNG,NEWPORT NEWS,RULV,5.4
ALAMEDA,ADNG,NORFOLK,SBEA,5.4
ALAMEDA,ADNG,NORFOLK T2,SBEQ,5.4
ALAMEDA,ADNG,OAKLAND SEALAND T,SERU,0.0
ALAMEDA,ADNG,PORT EVERGLADES,TNVX,5.6
ALAMEDA,ADNG,PORT HUENEME NCBC,TNZY,0.7
ALAMEDA,ADNG,PORTLAND,TQKG,1.2
ALAMEDA,ADNG,SAN DIEGO,UTAC,1.0
ALAMEDA,ADNG,SAN PEDRO,UULX,0.8
ALAMEDA,ADNG,SAVANNAH,UZXJ,5.1
ALAMEDA,ADNG,SEATTLE,VFVN,1.5
ALAMEDA,ADNG,SOUTHPORT MILITAR,WMPT,5.4
ALAMEDA,ADNG,TACOMA,WPVT,1.4
ALAMEDA,ADNG,VANCOUVER,XUDT,1.2
ALAMEDA,ADNG,WILMINGTON,ZBES,5.4
ALAMEDA PT MARAD,ADNK,BALTIMORE OUTPORT,AVBU,5.3
ALAMEDA PT MARAD,ADNK,BEAUMONT T2,BBNQ,3.7
ALAMEDA PT MARAD,ADNK,BEAUMONT,BBNV,3.7
ALAMEDA PT MARAD,ADNK,CHARLESTON,DKSD,5.2
ALAMEDA PT MARAD,ADNK,CONCORD,EGNN,0.0
ALAMEDA PT MARAD,ADNK,CORPUS CHRISTI NA,ENCN,3.5
ALAMEDA PT MARAD,ADNK,EARLE NWS,FQZF,5.5
ALAMEDA PT MARAD,ADNK,FREEPORT,HAGC,3.6
ALAMEDA PT MARAD,ADNK,GULFPORT,JTVH,4.3
ALAMEDA PT MARAD,ADNK,HAYWARD EXECUTIVE,KJGW,0.0
ALAMEDA PT MARAD,ADNK,HOUSTON,LCMT,3.6
ALAMEDA PT MARAD,ADNK,INDIAN ISLAND,LKPE,1.5
ALAMEDA PT MARAD,ADNK,JACKSONVILLE,LSGM,5.1
ALAMEDA PT MARAD,ADNK,LONG BEACH,NPTU,0.8
ALAMEDA PT MARAD,ADNK,LOS ANGELES,NSAN,0.8
ALAMEDA PT MARAD,ADNK,MAYPORT NAVAL ST,PPSH,5.2
ALAMEDA PT MARAD,ADNK,MIAMI,QCFF,5.6
ALAMEDA PT MARAD,ADNK,MOREHEAD CITY,QTUP,5.5
ALAMEDA PT MARAD,ADNK,NEW ORLEANS,RQNK,4.2
ALAMEDA PT MARAD,ADNK,NEW YORK,RRHU,5.6
ALAMEDA PT MARAD,ADNK,NEW YORK PORT EMB,RRRK,5.6
ALAMEDA PT MARAD,ADNK,NEWPORT,RUAM,5.9
ALAMEDA PT MARAD,ADNK,NEWPORT T2,RUAQ,5.9
ALAMEDA PT MARAD,ADNK,NEWPORT NEWS,RULV,5.4
ALAMEDA PT MARAD,ADNK,NORFOLK,SBEA,5.4
ALAMEDA PT MARAD,ADNK,NORFOLK T2,SBEQ,5.4
ALAMEDA PT MARAD,ADNK,OAKLAND SEALAND T,SERU,0.0
ALAMEDA PT MARAD,ADNK,PORT EVERGLADES,TNVX,5.6
ALAMEDA PT MARAD,ADNK,PORT HUENEME NCBC,TNZY,0.7
ALAMEDA PT MARAD,ADNK,PORTLAND,TQKG,1.2
ALAMEDA PT MARAD,ADNK,SAN DIEGO,UTAC,1.0
ALAMEDA PT MARAD,ADNK,SAN PEDRO,UULX,0.8
ALAMEDA PT MARAD,ADNK,SAVANNAH,UZXJ,5.1
ALAMEDA PT MARAD,ADNK,SEATTLE,VFVN,1.5
ALAMEDA PT MARAD,ADNK,SOUTHPORT MILITAR,WMPT,5.4
ALAMEDA PT MARAD,ADNK,TACOMA,WPVT,1.4
ALAMEDA PT MARAD,ADNK,VANCOUVER,XUDT,1.2
ALAMEDA PT MARAD,ADNK,WILMINGTON,ZBES,5.4
ALAMEDA        BA,ADNR,BALTIMORE OUTPORT,AVBU,5.3
ALAMEDA        BA,ADNR,BEAUMONT T2,BBNQ,3.7
ALAMEDA        BA,ADNR,BEAUMONT,BBNV,3.7
ALAMEDA        BA,ADNR,CHARLESTON,DKSD,5.2
ALAMEDA        BA,ADNR,CONCORD,EGNN,0.1
ALAMEDA        BA,ADNR,CORPUS CHRISTI NA,ENCN,3.5
ALAMEDA        BA,ADNR,EARLE NWS,FQZF,5.5
ALAMEDA        BA,ADNR,FREEPORT,HAGC,3.6
ALAMEDA        BA,ADNR,GULFPORT,JTVH,4.3
ALAMEDA        BA,ADNR,HAYWARD EXECUTIVE,KJGW,0.0
ALAMEDA        BA,ADNR,HOUSTON,LCMT,3.6
ALAMEDA        BA,ADNR,INDIAN ISLAND,LKPE,1.5
ALAMEDA        BA,ADNR,JACKSONVILLE,LSGM,5.2
ALAMEDA        BA,ADNR,LONG BEACH,NPTU,0.8
ALAMEDA        BA,ADNR,LOS ANGELES,NSAN,0.8
ALAMEDA        BA,ADNR,MAYPORT NAVAL ST,PPSH,5.2
ALAMEDA        BA,ADNR,MIAMI,QCFF,5.6
ALAMEDA        BA,ADNR,MOREHEAD CITY,QTUP,5.5
ALAMEDA        BA,ADNR,NEW ORLEANS,RQNK,4.2
ALAMEDA        BA,ADNR,NEW YORK,RRHU,5.6
ALAMEDA        BA,ADNR,NEW YORK PORT EMB,RRRK,5.6
ALAMEDA        BA,ADNR,NEWPORT,RUAM,5.9
ALAMEDA        BA,ADNR,NEWPORT T2,RUAQ,5.9
ALAMEDA        BA,ADNR,NEWPORT NEWS,RULV,5.4
ALAMEDA        BA,ADNR,NORFOLK,SBEA,5.5
ALAMEDA        BA,ADNR,NORFOLK T2,SBEQ,5.5
ALAMEDA        BA,ADNR,OAKLAND SEALAND T,SERU,0.0
ALAMEDA        BA,ADNR,PORT EVERGLADES,TNVX,5.6
ALAMEDA        BA,ADNR,PORT HUENEME NCBC,TNZY,0.7
ALAMEDA        BA,ADNR,PORTLAND,TQKG,1.2
ALAMEDA        BA,ADNR,SAN DIEGO,UTAC,1.0
ALAMEDA        BA,ADNR,SAN PEDRO,UULX,0.8
ALAMEDA        BA,ADNR,SAVANNAH,UZXJ,5.1
ALAMEDA        BA,ADNR,SEATTLE,VFVN,1.5
ALAMEDA        BA,ADNR,SOUTHPORT MILITAR,WMPT,5.4
ALAMEDA        BA,ADNR,TACOMA,WPVT,1.4
ALAMEDA        BA,ADNR,VANCOUVER,XUDT,1.2
ALAMEDA        BA,ADNR,WILMINGTON,ZBES,5.4
ALAMOGORDO WHITE,ADQM,BALTIMORE OUTPORT,AVBU,3.7
ALAMOGORDO WHITE,ADQM,BEAUMONT T2,BBNQ,1.6
ALAMOGORDO WHITE,ADQM,BEAUMONT,BBNV,1.6
ALAMOGORDO WHITE,ADQM,CHARLESTON,DKSD,3.3
ALAMOGORDO WHITE,ADQM,CONCORD,EGNN,2.1
ALAMOGORDO WHITE,ADQM,CORPUS CHRISTI NA,ENCN,1.3
ALAMOGORDO WHITE,ADQM,EARLE NWS,FQZF,3.9
ALAMOGORDO WHITE,ADQM,FREEPORT,HAGC,1.5
ALAMOGORDO WHITE,ADQM,GULFPORT,JTVH,2.2
ALAMOGORDO WHITE,ADQM,HOLLOMAN AFB,KWRD,0.0
ALAMOGORDO WHITE,ADQM,HOUSTON,LCMT,1.4
ALAMOGORDO WHITE,ADQM,INDIAN ISLAND,LKPE,3.0
ALAMOGORDO WHITE,ADQM,JACKSONVILLE,LSGM,3.1
ALAMOGORDO WHITE,ADQM,LONG BEACH,NPTU,1.5
ALAMOGORDO WHITE,ADQM,LOS ANGELES,NSAN,1.6
ALAMOGORDO WHITE,ADQM,MAYPORT NAVAL ST,PPSH,3.2
ALAMOGORDO WHITE,ADQM,MIAMI,QCFF,3.5
ALAMOGORDO WHITE,ADQM,MOREHEAD CITY,QTUP,3.7
ALAMOGORDO WHITE,ADQM,NEW ORLEANS,RQNK,2.1
ALAMOGORDO WHITE,ADQM,NEW YORK,RRHU,4.0
ALAMOGORDO WHITE,ADQM,NEW YORK PORT EMB,RRRK,4.0
ALAMOGORDO WHITE,ADQM,NEWPORT,RUAM,4.3
ALAMOGORDO WHITE,ADQM,NEWPORT T2,RUAQ,4.3
ALAMOGORDO WHITE,ADQM,NEWPORT NEWS,RULV,3.7
ALAMOGORDO WHITE,ADQM,NORFOLK,SBEA,3.7
ALAMOGORDO WHITE,ADQM,NORFOLK T2,SBEQ,3.7
ALAMOGORDO WHITE,ADQM,OAKLAND SEALAND T,SERU,2.1
ALAMOGORDO WHITE,ADQM,PORT EVERGLADES,TNVX,3.5
ALAMOGORDO WHITE,ADQM,PORT HUENEME NCBC,TNZY,1.7
ALAMOGORDO WHITE,ADQM,PORTLAND,TQKG,2.7
ALAMOGORDO WHITE,ADQM,SAN DIEGO,UTAC,1.4
ALAMOGORDO WHITE,ADQM,SAN PEDRO,UULX,1.5
ALAMOGORDO WHITE,ADQM,SAVANNAH,UZXJ,3.2
ALAMOGORDO WHITE,ADQM,SEATTLE,VFVN,2.9
ALAMOGORDO WHITE,ADQM,SOUTHPORT MILITAR,WMPT,3.5
ALAMOGORDO WHITE,ADQM,TACOMA,WPVT,2.9
ALAMOGORDO WHITE,ADQM,VANCOUVER,XUDT,2.7
ALAMOGORDO WHITE,ADQM,WILMINGTON,ZBES,3.5
ALBANY,ADUK,BALTIMORE OUTPORT,AVBU,1.5
ALBANY,ADUK,BEAUMONT T2,BBNQ,1.3
ALBANY,ADUK,BEAUMONT,BBNV,1.3
ALBANY,ADUK,CHARLESTON,DKSD,0.6
ALBANY,ADUK,CONCORD,EGNN,4.7
ALBANY,ADUK,CORPUS CHRISTI NA,ENCN,1.8
ALBANY,ADUK,EARLE NWS,FQZF,1.7
ALBANY,ADUK,FREEPORT,HAGC,1.5
ALBANY,ADUK,GULFPORT,JTVH,0.7
ALBANY,ADUK,HOUSTON,LCMT,1.5
ALBANY,ADUK,INDIAN ISLAND,LKPE,5.0
ALBANY,ADUK,JACKSONVILLE,LSGM,0.4
ALBANY,ADUK,LAWSON AAF,MYXZ,0.1
ALBANY,ADUK,LONG BEACH,NPTU,4.3
ALBANY,ADUK,LOS ANGELES,NSAN,4.3
ALBANY,ADUK,MAYPORT NAVAL ST,PPSH,0.4
ALBANY,ADUK,MIAMI,QCFF,1.0
ALBANY,ADUK,MOREHEAD CITY,QTUP,1.0
ALBANY,ADUK,NEW ORLEANS,RQNK,0.8
ALBANY,ADUK,NEW YORK,RRHU,1.8
ALBANY,ADUK,NEW YORK PORT EMB,RRRK,1.8
ALBANY,ADUK,NEWPORT,RUAM,2.1
ALBANY,ADUK,NEWPORT T2,RUAQ,2.1
ALBANY,ADUK,NEWPORT NEWS,RULV,1.3
ALBANY,ADUK,NORFOLK,SBEA,1.3
ALBANY,ADUK,NORFOLK T2,SBEQ,1.3
ALBANY,ADUK,OAKLAND SEALAND T,SERU,4.8
ALBANY,ADUK,PORT EVERGLADES,TNVX,1.0
ALBANY,ADUK,PORT HUENEME NCBC,TNZY,4.4
ALBANY,ADUK,PORTLAND,TQKG,4.9
ALBANY,ADUK,SAN DIEGO,UTAC,4.2
ALBANY,ADUK,SAN PEDRO,UULX,4.3
ALBANY,ADUK,SAVANNAH,UZXJ,0.4
ALBANY,ADUK,SEATTLE,VFVN,5.0
ALBANY,ADUK,SOUTHPORT MILITAR,WMPT,0.9
ALBANY,ADUK,TACOMA,WPVT,5.0
ALBANY,ADUK,VANCOUVER,XUDT,4.9
ALBANY,ADUK,WILMINGTON,ZBES,0.9
ALBANY        MSC,ADUP,BALTIMORE OUTPORT,AVBU,1.5
ALBANY        MSC,ADUP,BEAUMONT T2,BBNQ,1.3
ALBANY        MSC,ADUP,BEAUMONT,BBNV,1.3
ALBANY        MSC,ADUP,CHARLESTON,DKSD,0.6
ALBANY        MSC,ADUP,CONCORD,EGNN,4.7
ALBANY        MSC,ADUP,CORPUS CHRISTI NA,ENCN,1.8
ALBANY        MSC,ADUP,EARLE NWS,FQZF,1.7
ALBANY        MSC,ADUP,FREEPORT,HAGC,1.5
ALBANY        MSC,ADUP,GULFPORT,JTVH,0.7
ALBANY        MSC,ADUP,HOUSTON,LCMT,1.5
ALBANY        MSC,ADUP,INDIAN ISLAND,LKPE,5.0
ALBANY        MSC,ADUP,JACKSONVILLE,LSGM,0.4
ALBANY        MSC,ADUP,LONG BEACH,NPTU,4.3
ALBANY        MSC,ADUP,LOS ANGELES,NSAN,4.3
ALBANY        MSC,ADUP,MAYPORT NAVAL ST,PPSH,0.4
ALBANY        MSC,ADUP,MIAMI,QCFF,1.0
ALBANY        MSC,ADUP,MOODY AFB,QSEU,0.1
ALBANY        MSC,ADUP,MOREHEAD CITY,QTUP,1.0
ALBANY        MSC,ADUP,NEW ORLEANS,RQNK,0.8
ALBANY        MSC,ADUP,NEW YORK,RRHU,1.8
ALBANY        MSC,ADUP,NEW YORK PORT EMB,RRRK,1.8
ALBANY        MSC,ADUP,NEWPORT,RUAM,2.1
ALBANY        MSC,ADUP,NEWPORT T2,RUAQ,2.1
ALBANY        MSC,ADUP,NEWPORT NEWS,RULV,1.3
ALBANY        MSC,ADUP,NORFOLK,SBEA,1.3
ALBANY        MSC,ADUP,NORFOLK T2,SBEQ,1.3
ALBANY        MSC,ADUP,OAKLAND SEALAND T,SERU,4.8
ALBANY        MSC,ADUP,PORT EVERGLADES,TNVX,1.0
ALBANY        MSC,ADUP,PORT HUENEME NCBC,TNZY,4.4
ALBANY        MSC,ADUP,PORTLAND,TQKG,4.9
ALBANY        MSC,ADUP,SAN DIEGO,UTAC,4.2
ALBANY        MSC,ADUP,SAN PEDRO,UULX,4.3
ALBANY        MSC,ADUP,SAVANNAH,UZXJ,0.4
ALBANY        MSC,ADUP,SEATTLE,VFVN,5.0
ALBANY        MSC,ADUP,SOUTHPORT MILITAR,WMPT,0.9
ALBANY        MSC,ADUP,TACOMA,WPVT,5.0
ALBANY        MSC,ADUP,VANCOUVER,XUDT,4.9
ALBANY        MSC,ADUP,WILMINGTON,ZBES,0.9
ALBANY,ADUQ,BALTIMORE OUTPORT,AVBU,1.5
ALBANY,ADUQ,BEAUMONT T2,BBNQ,1.3
